subject	predicate	object	relation_source
ELM:ELME000070	biolink:overlaps	Pfam:PF00955	func-site-coord-overlap|UniProtKB:P02730|n=1
ELM:ELME000070	biolink:overlaps	Pfam:PF01400	func-site-coord-overlap|UniProtKB:P13497|n=1
ELM:ELME000101	biolink:part_of	Pfam:PF00523	func-site-coord-overlap|UniProtKB:P03420|n=1
ELM:ELME000101	biolink:part_of	Pfam:PF03408	func-site-coord-overlap|UniProtKB:O56861|n=1
ELM:ELME000153	biolink:overlaps	ELM:ELME000136	func-site-coord-overlap|UniProtKB:P46527|n=1
ELM:ELME000153	biolink:overlaps	ELM:ELME000322	func-site-coord-overlap|UniProtKB:P46527,UniProtKB:P49918,UniProtKB:P49919|n=3
ELM:ELME000153	biolink:overlaps	ELM:ELME000490	func-site-coord-overlap|UniProtKB:P09119|n=1
ELM:ELME000153	biolink:overlaps	Pfam:PF16633	func-site-coord-overlap|UniProtKB:P25054|n=1
ELM:ELME000159	biolink:overlaps	Pfam:PF03623	func-site-coord-overlap|UniProtKB:Q05397|n=1
ELM:ELME000193	biolink:overlaps	ELM:ELME000443	func-site-coord-overlap|UniProtKB:P30307|n=1
ELM:ELME000202	biolink:overlaps	Pfam:PF16202	func-site-coord-overlap|UniProtKB:P54132|n=1
ELM:ELME000270	biolink:overlaps	ELM:ELME000061	func-site-coord-overlap|UniProtKB:P38398|n=1
ELM:ELME000271	biolink:overlaps	ELM:ELME000061	func-site-coord-overlap|UniProtKB:P38398|n=1
ELM:ELME000276	biolink:overlaps	ELM:ELME000061	func-site-coord-overlap|UniProtKB:P38936|n=1
ELM:ELME000278	biolink:overlaps	ELM:ELME000061	func-site-coord-overlap|UniProtKB:P38398|n=1
ELM:ELME000321	biolink:part_of	Pfam:PF03154	func-site-coord-overlap|UniProtKB:P54259|n=1
ELM:ELME000336	biolink:overlaps	Pfam:PF12316	func-site-coord-overlap|UniProtKB:Q92997|n=1
ELM:ELME000428	biolink:overlaps	Pfam:PF10515	func-site-coord-overlap|UniProtKB:Q06481|n=1
ELM:ELME000428	biolink:overlaps	Pfam:PF15142	func-site-coord-overlap|UniProtKB:Q0VD86|n=1
ELM:ELME000428	biolink:overlaps	Pfam:PF15297	func-site-coord-overlap|UniProtKB:Q8WWK9|n=1
ELM:ELME000429	biolink:overlaps	Pfam:PF02166	func-site-coord-overlap|UniProtKB:P10275|n=1
ELM:ELME000429	biolink:overlaps	Pfam:PF08166	func-site-coord-overlap|UniProtKB:Q8IZL8|n=1
ELM:ELME000442	biolink:overlaps	Pfam:PF05786	func-site-coord-overlap|UniProtKB:P38170|n=1
ELM:ELME000442	biolink:overlaps	Pfam:PF12179	func-site-coord-overlap|UniProtKB:O14920|n=1
ELM:ELME000461	biolink:overlaps	Pfam:PF15548	func-site-coord-overlap|UniProtKB:O43236|n=1
ELM:ELME000529	biolink:overlaps	ELM:ELME000490	func-site-coord-overlap|UniProtKB:P09119|n=1
ELM:ELME000547	biolink:overlaps	Pfam:PF00769	func-site-coord-overlap|UniProtKB:P15311,UniProtKB:P26038|n=2
ELM:ELME000559	biolink:overlaps	Pfam:PF08226	func-site-coord-overlap|UniProtKB:P32521|n=1
IDPO:0000002	biolink:overlaps	ELM:ELME000061	func-site-coord-overlap|UniProtKB:P46527|n=1
IDPO:0000002	biolink:overlaps	ELM:ELME000096	func-site-coord-overlap|UniProtKB:P00742|n=1
IDPO:0000002	biolink:overlaps	ELM:ELME000153	func-site-coord-overlap|UniProtKB:P46527|n=1
IDPO:0000002	biolink:overlaps	ELM:ELME000443	func-site-coord-overlap|UniProtKB:P37840|n=1
IDPO:0000011	biolink:overlaps	ELM:ELME000063	func-site-coord-overlap|UniProtKB:P09803|n=1
IDPO:0000011	biolink:overlaps	ELM:ELME000153	func-site-coord-overlap|UniProtKB:P46527|n=1
IDPO:0000011	biolink:overlaps	ELM:ELME000443	func-site-coord-overlap|UniProtKB:P37840|n=1
IDPO:0000014	biolink:overlaps	ELM:ELME000547	func-site-coord-overlap|UniProtKB:P15311|n=1
IDPO:0000037	biolink:overlaps	ELM:ELME000002	func-site-coord-overlap|UniProtKB:P04150|n=1
IDPO:0000045	biolink:overlaps	ELM:ELME000053	func-site-coord-overlap|UniProtKB:P35222,UniProtKB:Q9BYG3|n=2
IDPO:0000045	biolink:overlaps	ELM:ELME000061	func-site-coord-overlap|UniProtKB:P38936|n=1
IDPO:0000045	biolink:overlaps	ELM:ELME000153	func-site-coord-overlap|UniProtKB:P46527|n=1
IDPO:0000045	biolink:overlaps	ELM:ELME000429	func-site-coord-overlap|UniProtKB:P06748|n=1
IDPO:0000046	biolink:overlaps	ELM:ELME000061	func-site-coord-overlap|UniProtKB:P38936|n=1
IDPO:0000059	biolink:overlaps	ELM:ELME000547	func-site-coord-overlap|UniProtKB:P15311|n=1
MCSA:1	biolink:overlaps	PROSITE:PS00923	func-site-coord-overlap|UniProtKB:P56868|n=1
MCSA:1	biolink:overlaps	PROSITE:PS00924	func-site-coord-overlap|UniProtKB:P56868|n=1
MCSA:10	biolink:overlaps	Pfam:PF07977	func-site-coord-overlap|UniProtKB:P0A6Q3|n=1
MCSA:101	biolink:overlaps	PROSITE:PS00892	func-site-coord-overlap|UniProtKB:P49789|n=1
MCSA:101	biolink:overlaps	Pfam:PF01230	func-site-coord-overlap|UniProtKB:P49789|n=1
MCSA:109	biolink:overlaps	Pfam:PF01180	func-site-coord-overlap|UniProtKB:Q02127|n=1
MCSA:148	biolink:overlaps	PROSITE:PS00958	func-site-coord-overlap|UniProtKB:P0A870|n=1
MCSA:158	biolink:overlaps	PROSITE:PS00149	func-site-coord-overlap|UniProtKB:P15289|n=1
MCSA:158	biolink:overlaps	PROSITE:PS00523	func-site-coord-overlap|UniProtKB:P15289|n=1
MCSA:165	biolink:overlaps	PROSITE:PS01123	func-site-coord-overlap|UniProtKB:P00644|n=1
MCSA:165	biolink:overlaps	PROSITE:PS01284	func-site-coord-overlap|UniProtKB:P00644|n=1
MCSA:169	biolink:overlaps	PROSITE:PS00708	func-site-coord-overlap|UniProtKB:P27487|n=1
MCSA:184	biolink:overlaps	Pfam:PF22842	func-site-coord-overlap|UniProtKB:P0C1A7|n=1
MCSA:185	biolink:overlaps	Pfam:PF00730	func-site-coord-overlap|UniProtKB:O15527|n=1
MCSA:191	biolink:overlaps	PROSITE:PS00194	func-site-coord-overlap|UniProtKB:P07237|n=1
MCSA:193	biolink:overlaps	Pfam:PF02570	func-site-coord-overlap|UniProtKB:P21638|n=1
MCSA:2	biolink:overlaps	PROSITE:PS00146	func-site-coord-overlap|UniProtKB:P62593|n=1
MCSA:2	biolink:overlaps	Pfam:PF13354	func-site-coord-overlap|UniProtKB:P62593|n=1
MCSA:210	biolink:overlaps	PROSITE:PS00337	func-site-coord-overlap|UniProtKB:P13661|n=1
MCSA:213	biolink:overlaps	PROSITE:PS00395	func-site-coord-overlap|UniProtKB:P10724|n=1
MCSA:226	biolink:overlaps	Pfam:PF01370	func-site-coord-overlap|UniProtKB:O48917|n=1
MCSA:231	biolink:overlaps	Pfam:PF00190	func-site-coord-overlap|UniProtKB:O34714|n=1
MCSA:251	biolink:overlaps	PROSITE:PS00374	func-site-coord-overlap|UniProtKB:P16455|n=1
MCSA:251	biolink:overlaps	Pfam:PF01035	func-site-coord-overlap|UniProtKB:P16455|n=1
MCSA:257	biolink:overlaps	PROSITE:PS00336	func-site-coord-overlap|UniProtKB:P05364|n=1
MCSA:266	biolink:overlaps	Pfam:PF01112	func-site-coord-overlap|UniProtKB:P20933|n=1
MCSA:267	biolink:overlaps	PROSITE:PS00666	func-site-coord-overlap|UniProtKB:P0A6L2|n=1
MCSA:267	biolink:overlaps	Pfam:PF00701	func-site-coord-overlap|UniProtKB:P0A6L2|n=1
MCSA:283	biolink:overlaps	Pfam:PF00425	func-site-coord-overlap|UniProtKB:P05041|n=1
MCSA:287	biolink:overlaps	Pfam:PF01747	func-site-coord-overlap|UniProtKB:P08536|n=1
MCSA:295	biolink:overlaps	PROSITE:PS00374	func-site-coord-overlap|UniProtKB:P06134|n=1
MCSA:295	biolink:overlaps	Pfam:PF01035	func-site-coord-overlap|UniProtKB:P06134|n=1
MCSA:295	biolink:overlaps	Pfam:PF02805	func-site-coord-overlap|UniProtKB:P06134|n=1
MCSA:306	biolink:overlaps	Pfam:PF05996	func-site-coord-overlap|UniProtKB:Q58MU6|n=1
MCSA:313	biolink:overlaps	PROSITE:PS00516	func-site-coord-overlap|UniProtKB:P04395|n=1
MCSA:32	biolink:overlaps	Pfam:PF00903	func-site-coord-overlap|UniProtKB:Q04760|n=1
MCSA:322	biolink:overlaps	Pfam:PF07250	func-site-coord-overlap|UniProtKB:P0CS93|n=1
MCSA:334	biolink:overlaps	PROSITE:PS01326	func-site-coord-overlap|UniProtKB:P44859|n=1
MCSA:334	biolink:overlaps	Pfam:PF01678	func-site-coord-overlap|UniProtKB:P44859|n=1
MCSA:337	biolink:overlaps	Pfam:PF01339	func-site-coord-overlap|UniProtKB:P04042|n=1
MCSA:351	biolink:overlaps	PROSITE:PS00545	func-site-coord-overlap|UniProtKB:Q96C23|n=1
MCSA:351	biolink:overlaps	Pfam:PF01263	func-site-coord-overlap|UniProtKB:Q96C23|n=1
MCSA:354	biolink:overlaps	Pfam:PF22500	func-site-coord-overlap|UniProtKB:P22637|n=1
MCSA:355	biolink:overlaps	PROSITE:PS00441	func-site-coord-overlap|UniProtKB:P30074|n=1
MCSA:359	biolink:overlaps	Pfam:PF00903	func-site-coord-overlap|UniProtKB:P0AC81|n=1
MCSA:361	biolink:overlaps	Pfam:PF13816	func-site-coord-overlap|UniProtKB:Q76K71|n=1
MCSA:393	biolink:overlaps	PROSITE:PS00820	func-site-coord-overlap|UniProtKB:P69327|n=1
MCSA:402	biolink:overlaps	PROSITE:PS01298	func-site-coord-overlap|UniProtKB:P04036|n=1
MCSA:402	biolink:overlaps	Pfam:PF05173	func-site-coord-overlap|UniProtKB:P04036|n=1
MCSA:406	biolink:overlaps	PROSITE:PS00125	func-site-coord-overlap|UniProtKB:Q08209|n=1
MCSA:409	biolink:overlaps	Pfam:PF02261	func-site-coord-overlap|UniProtKB:P0A790|n=1
MCSA:422	biolink:overlaps	PROSITE:PS00608	func-site-coord-overlap|UniProtKB:P00722|n=1
MCSA:423	biolink:overlaps	PROSITE:PS00608	func-site-coord-overlap|UniProtKB:P08236|n=1
MCSA:423	biolink:overlaps	Pfam:PF02836	func-site-coord-overlap|UniProtKB:P08236|n=1
MCSA:429	biolink:overlaps	PROSITE:PS01103	func-site-coord-overlap|UniProtKB:P0A9Q9|n=1
MCSA:436	biolink:overlaps	PROSITE:PS00679	func-site-coord-overlap|UniProtKB:P10538|n=1
MCSA:438	biolink:overlaps	PROSITE:PS00183	func-site-coord-overlap|UniProtKB:P68036|n=1
MCSA:440	biolink:overlaps	PROSITE:PS00656	func-site-coord-overlap|UniProtKB:P07987|n=1
MCSA:440	biolink:overlaps	Pfam:PF01341	func-site-coord-overlap|UniProtKB:P07987|n=1
MCSA:444	biolink:overlaps	Pfam:PF00840	func-site-coord-overlap|UniProtKB:P62694|n=1
MCSA:448	biolink:overlaps	PROSITE:PS60000	func-site-coord-overlap|UniProtKB:P33665|n=1
MCSA:448	biolink:overlaps	Pfam:PF01374	func-site-coord-overlap|UniProtKB:P33665|n=1
MCSA:450	biolink:overlaps	PROSITE:PS01055	func-site-coord-overlap|UniProtKB:Q9ZHI0|n=1
MCSA:455	biolink:overlaps	PROSITE:PS00144	func-site-coord-overlap|UniProtKB:P00805|n=1
MCSA:457	biolink:overlaps	Pfam:PF00275	func-site-coord-overlap|UniProtKB:P0A6D3|n=1
MCSA:48	biolink:overlaps	PROSITE:PS00103	func-site-coord-overlap|UniProtKB:P00492|n=1
MCSA:49	biolink:overlaps	Pfam:PF02329	func-site-coord-overlap|UniProtKB:P00862|n=1
MCSA:510	biolink:overlaps	Pfam:PF03372	func-site-coord-overlap|UniProtKB:P27695|n=1
MCSA:52	biolink:overlaps	PROSITE:PS00602	func-site-coord-overlap|UniProtKB:P0AB71|n=1
MCSA:52	biolink:overlaps	Pfam:PF01116	func-site-coord-overlap|UniProtKB:P0AB71|n=1
MCSA:521	biolink:overlaps	PROSITE:PS01042	func-site-coord-overlap|UniProtKB:P31116|n=1
MCSA:521	biolink:overlaps	Pfam:PF00742	func-site-coord-overlap|UniProtKB:P31116|n=1
MCSA:524	biolink:overlaps	Pfam:PF00583	func-site-coord-overlap|UniProtKB:Q92830|n=1
MCSA:530	biolink:overlaps	Pfam:PF09000	func-site-coord-overlap|UniProtKB:P00646|n=1
MCSA:542	biolink:overlaps	Pfam:PF10282	func-site-coord-overlap|UniProtKB:P38677|n=1
MCSA:548	biolink:overlaps	PROSITE:PS00591	func-site-coord-overlap|UniProtKB:P07986|n=1
MCSA:55	biolink:overlaps	PROSITE:PS01029	func-site-coord-overlap|UniProtKB:P15474|n=1
MCSA:55	biolink:overlaps	Pfam:PF01220	func-site-coord-overlap|UniProtKB:P15474|n=1
MCSA:550	biolink:overlaps	PROSITE:PS00159	func-site-coord-overlap|UniProtKB:P0A955|n=1
MCSA:550	biolink:overlaps	PROSITE:PS00160	func-site-coord-overlap|UniProtKB:P0A955|n=1
MCSA:550	biolink:overlaps	Pfam:PF01081	func-site-coord-overlap|UniProtKB:P0A955|n=1
MCSA:553	biolink:overlaps	PROSITE:PS00666	func-site-coord-overlap|UniProtKB:P0A6L4|n=1
MCSA:573	biolink:overlaps	PROSITE:PS00438	func-site-coord-overlap|UniProtKB:P21179|n=1
MCSA:574	biolink:overlaps	PROSITE:PS00606	func-site-coord-overlap|UniProtKB:P0AAI5|n=1
MCSA:575	biolink:overlaps	PROSITE:PS01336	func-site-coord-overlap|UniProtKB:P17707|n=1
MCSA:578	biolink:overlaps	Pfam:PF00762	func-site-coord-overlap|UniProtKB:P22830|n=1
MCSA:587	biolink:overlaps	PROSITE:PS00631	func-site-coord-overlap|UniProtKB:P00727|n=1
MCSA:597	biolink:overlaps	PROSITE:PS00140	func-site-coord-overlap|UniProtKB:P15374|n=1
MCSA:60	biolink:overlaps	PROSITE:PS01161	func-site-coord-overlap|UniProtKB:P0A759|n=1
MCSA:601	biolink:overlaps	Pfam:PF03098	func-site-coord-overlap|UniProtKB:P05164|n=1
MCSA:613	biolink:overlaps	Pfam:PF01791	func-site-coord-overlap|UniProtKB:P0A6L0|n=1
MCSA:615	biolink:overlaps	Pfam:PF01712	func-site-coord-overlap|UniProtKB:Q16854|n=1
MCSA:623	biolink:overlaps	PROSITE:PS00142	func-site-coord-overlap|UniProtKB:P08473|n=1
MCSA:631	biolink:overlaps	PROSITE:PS00155	func-site-coord-overlap|UniProtKB:P00590|n=1
MCSA:631	biolink:overlaps	PROSITE:PS00931	func-site-coord-overlap|UniProtKB:P00590|n=1
MCSA:631	biolink:overlaps	Pfam:PF01083	func-site-coord-overlap|UniProtKB:P00590|n=1
MCSA:633	biolink:overlaps	PROSITE:PS01333	func-site-coord-overlap|UniProtKB:P46107|n=1
MCSA:633	biolink:overlaps	PROSITE:PS01334	func-site-coord-overlap|UniProtKB:P46107|n=1
MCSA:635	biolink:overlaps	PROSITE:PS00760	func-site-coord-overlap|UniProtKB:P00803|n=1
MCSA:641	biolink:overlaps	Pfam:PF07737	func-site-coord-overlap|UniProtKB:P15917|n=1
MCSA:643	biolink:overlaps	Pfam:PF00871	func-site-coord-overlap|UniProtKB:P38502|n=1
MCSA:644	biolink:overlaps	Pfam:PF07858	func-site-coord-overlap|UniProtKB:Q9ZAG3|n=1
MCSA:646	biolink:overlaps	Pfam:PF01808	func-site-coord-overlap|UniProtKB:P31939|n=1
MCSA:647	biolink:overlaps	Pfam:PF07827	func-site-coord-overlap|UniProtKB:P05057|n=1
MCSA:65	biolink:overlaps	PROSITE:PS01266	func-site-coord-overlap|UniProtKB:P0A7D4|n=1
MCSA:652	biolink:overlaps	Pfam:PF09290	func-site-coord-overlap|UniProtKB:Q52060|n=1
MCSA:680	biolink:overlaps	Pfam:PF02502	func-site-coord-overlap|UniProtKB:P37351|n=1
MCSA:687	biolink:overlaps	Pfam:PF01916	func-site-coord-overlap|UniProtKB:P49366|n=1
MCSA:709	biolink:overlaps	PROSITE:PS00436	func-site-coord-overlap|UniProtKB:P00431|n=1
MCSA:71	biolink:overlaps	PROSITE:PS00130	func-site-coord-overlap|UniProtKB:P12295|n=1
MCSA:710	biolink:overlaps	Pfam:PF07969	func-site-coord-overlap|UniProtKB:P25524|n=1
MCSA:718	biolink:overlaps	PROSITE:PS01121	func-site-coord-overlap|UniProtKB:P29466|n=1
MCSA:721	biolink:overlaps	Pfam:PF08546	func-site-coord-overlap|UniProtKB:P0A9J4|n=1
MCSA:728	biolink:overlaps	Pfam:PF02273	func-site-coord-overlap|UniProtKB:P05521|n=1
MCSA:731	biolink:overlaps	PROSITE:PS00571	func-site-coord-overlap|UniProtKB:P97612|n=1
MCSA:732	biolink:overlaps	Pfam:PF22769	func-site-coord-overlap|UniProtKB:P28248|n=1
MCSA:736	biolink:overlaps	Pfam:PF10432	func-site-coord-overlap|UniProtKB:Q8ZWV0|n=1
MCSA:739	biolink:overlaps	Pfam:PF00890	func-site-coord-overlap|UniProtKB:P10902|n=1
MCSA:74	biolink:overlaps	Pfam:PF13500	func-site-coord-overlap|UniProtKB:P13000|n=1
MCSA:741	biolink:overlaps	Pfam:PF00815	func-site-coord-overlap|UniProtKB:P06988|n=1
MCSA:745	biolink:overlaps	Pfam:PF00521	func-site-coord-overlap|UniProtKB:P0AES4|n=1
MCSA:753	biolink:overlaps	Pfam:PF00977	func-site-coord-overlap|UniProtKB:Q9X0C6|n=1
MCSA:755	biolink:overlaps	PROSITE:PS01098	func-site-coord-overlap|UniProtKB:P0ADA1|n=1
MCSA:764	biolink:overlaps	Pfam:PF02055	func-site-coord-overlap|UniProtKB:P04062|n=1
MCSA:765	biolink:overlaps	Pfam:PF02615	func-site-coord-overlap|UniProtKB:P37672|n=1
MCSA:769	biolink:overlaps	Pfam:PF09009	func-site-coord-overlap|UniProtKB:P11439|n=1
MCSA:772	biolink:overlaps	Pfam:PF02441	func-site-coord-overlap|UniProtKB:P0ABQ0|n=1
MCSA:773	biolink:overlaps	Pfam:PF02763	func-site-coord-overlap|UniProtKB:P00588|n=1
MCSA:774	biolink:overlaps	PROSITE:PS00953	func-site-coord-overlap|UniProtKB:P15057|n=1
MCSA:786	biolink:overlaps	Pfam:PF14521	func-site-coord-overlap|UniProtKB:P81054|n=1
MCSA:794	biolink:overlaps	Pfam:PF07823	func-site-coord-overlap|UniProtKB:O04147|n=1
MCSA:801	biolink:overlaps	Pfam:PF03360	func-site-coord-overlap|UniProtKB:O94766|n=1
MCSA:815	biolink:overlaps	PROSITE:PS01122	func-site-coord-overlap|UniProtKB:P42574|n=1
MCSA:816	biolink:overlaps	PROSITE:PS01121	func-site-coord-overlap|UniProtKB:P55211|n=1
MCSA:816	biolink:overlaps	PROSITE:PS01122	func-site-coord-overlap|UniProtKB:P55211|n=1
MCSA:818	biolink:overlaps	PROSITE:PS01121	func-site-coord-overlap|UniProtKB:Q14790|n=1
MCSA:818	biolink:overlaps	PROSITE:PS01122	func-site-coord-overlap|UniProtKB:Q14790|n=1
MCSA:824	biolink:overlaps	Pfam:PF03496	func-site-coord-overlap|UniProtKB:P15879|n=1
MCSA:828	biolink:overlaps	Pfam:PF00064	func-site-coord-overlap|UniProtKB:P03472|n=1
MCSA:829	biolink:overlaps	Pfam:PF12217	func-site-coord-overlap|UniProtKB:Q04830|n=1
MCSA:831	biolink:overlaps	PROSITE:PS00659	func-site-coord-overlap|UniProtKB:P29717|n=1
MCSA:84	biolink:overlaps	PROSITE:PS00987	func-site-coord-overlap|UniProtKB:P27213|n=1
MCSA:84	biolink:overlaps	PROSITE:PS00988	func-site-coord-overlap|UniProtKB:P27213|n=1
MCSA:845	biolink:overlaps	Pfam:PF02560	func-site-coord-overlap|UniProtKB:P00816|n=1
MCSA:85	biolink:overlaps	PROSITE:PS01335	func-site-coord-overlap|UniProtKB:P0A731|n=1
MCSA:857	biolink:overlaps	PROSITE:PS00393	func-site-coord-overlap|UniProtKB:P00864|n=1
MCSA:857	biolink:overlaps	PROSITE:PS00781	func-site-coord-overlap|UniProtKB:P00864|n=1
MCSA:863	biolink:overlaps	PROSITE:PS00505	func-site-coord-overlap|UniProtKB:P35558|n=1
MCSA:866	biolink:overlaps	Pfam:PF05448	func-site-coord-overlap|UniProtKB:P94388|n=1
MCSA:874	biolink:overlaps	Pfam:PF02962	func-site-coord-overlap|UniProtKB:Q05354|n=1
MCSA:875	biolink:overlaps	Pfam:PF02435	func-site-coord-overlap|UniProtKB:P05655|n=1
MCSA:88	biolink:overlaps	PROSITE:PS00117	func-site-coord-overlap|UniProtKB:P09148|n=1
MCSA:88	biolink:overlaps	Pfam:PF01087	func-site-coord-overlap|UniProtKB:P09148|n=1
MCSA:883	biolink:overlaps	Pfam:PF07478	func-site-coord-overlap|UniProtKB:P07862|n=1
MCSA:899	biolink:overlaps	Pfam:PF00728	func-site-coord-overlap|UniProtKB:P06865|n=1
MCSA:904	biolink:overlaps	PROSITE:PS00629	func-site-coord-overlap|UniProtKB:P32179|n=1
MCSA:909	biolink:overlaps	Pfam:PF00885	func-site-coord-overlap|UniProtKB:P11998|n=1
MCSA:912	biolink:overlaps	PROSITE:PS00381	func-site-coord-overlap|UniProtKB:P0A6G7|n=1
MCSA:912	biolink:overlaps	PROSITE:PS00382	func-site-coord-overlap|UniProtKB:P0A6G7|n=1
MCSA:912	biolink:overlaps	Pfam:PF00574	func-site-coord-overlap|UniProtKB:P0A6G7|n=1
MCSA:919	biolink:overlaps	IDPO:0000011	func-site-coord-overlap|UniProtKB:P01555|n=1
MCSA:919	biolink:overlaps	IDPO:0000014	func-site-coord-overlap|UniProtKB:P01555|n=1
MCSA:919	biolink:overlaps	Pfam:PF01375	func-site-coord-overlap|UniProtKB:P01555|n=1
MCSA:923	biolink:overlaps	PROSITE:PS00151	func-site-coord-overlap|UniProtKB:P41500|n=1
MCSA:927	biolink:overlaps	Pfam:PF09254	func-site-coord-overlap|UniProtKB:P14870|n=1
MCSA:93	biolink:overlaps	IDPO:0000031	func-site-coord-overlap|UniProtKB:P04035|n=1
MCSA:93	biolink:overlaps	PROSITE:PS01192	func-site-coord-overlap|UniProtKB:P04035|n=1
MCSA:93	biolink:overlaps	Pfam:PF00368	func-site-coord-overlap|UniProtKB:P04035|n=1
MCSA:931	biolink:overlaps	PROSITE:PS01195	func-site-coord-overlap|UniProtKB:P0A7D1|n=1
MCSA:95	biolink:overlaps	Pfam:PF07882	func-site-coord-overlap|UniProtKB:P69922|n=1
MCSA:974	biolink:overlaps	PROSITE:PS00606	func-site-coord-overlap|UniProtKB:P49327|n=1
MCSA:974	biolink:overlaps	Pfam:PF00109	func-site-coord-overlap|UniProtKB:P49327|n=1
MCSA:974	biolink:overlaps	Pfam:PF00698	func-site-coord-overlap|UniProtKB:P49327|n=1
MCSA:974	biolink:overlaps	Pfam:PF02801	func-site-coord-overlap|UniProtKB:P49327|n=1
MCSA:976	biolink:overlaps	PROSITE:PS00129	func-site-coord-overlap|UniProtKB:O43451|n=1
MCSA:980	biolink:overlaps	Pfam:PF02943	func-site-coord-overlap|UniProtKB:Q55389|n=1
MCSA:982	biolink:overlaps	PROSITE:PS00487	func-site-coord-overlap|UniProtKB:P36959|n=1
MCSA:982	biolink:overlaps	Pfam:PF00478	func-site-coord-overlap|UniProtKB:P36959|n=1
PROSITE:PS00107	biolink:overlaps	ELM:ELME000061	func-site-coord-overlap|UniProtKB:O15111|n=1
PROSITE:PS00232	biolink:overlaps	ELM:ELME000321	func-site-coord-overlap|UniProtKB:P12830,UniProtKB:Q02413|n=2
proteintraitsmech:BIOLIP_06L	biolink:overlaps	IDPO:0000014	func-site-coord-overlap|UniProtKB:P51449|n=1
proteintraitsmech:BIOLIP_08G	biolink:overlaps	PROSITE:PS01351	func-site-coord-overlap|UniProtKB:P28482|n=1
