subject	predicate	object	relation_source
PROSITE:PS00055	biolink:related_to	CATH:2.40.50.140	seq-struct-comembership|2.40.50.140|ex=5/5|UniProtKB:P0A7S3,UniProtKB:P0CX29,UniProtKB:P62266
PROSITE:PS00056	biolink:related_to	CATH:2.40.50.1000	seq-struct-comembership|2.40.50.1000|ex=3/5|UniProtKB:P0AG63,UniProtKB:P0CX47,UniProtKB:P0CX48
PROSITE:PS00057	biolink:related_to	CATH:4.10.640.10	seq-struct-comembership|4.10.640.10|ex=5/5|UniProtKB:P0A7T7,UniProtKB:P82917,UniProtKB:Q5SLQ0
PROSITE:PS00058	biolink:related_to	CATH:3.30.230.10	seq-struct-comembership|3.30.230.10|ex=4/5|UniProtKB:A4D2B8,UniProtKB:P40692,UniProtKB:P54277
PROSITE:PS00058	biolink:related_to	CATH:3.30.565.10	seq-struct-comembership|3.30.565.10|ex=5/5|UniProtKB:A4D2B8,UniProtKB:P40692,UniProtKB:P54277
PROSITE:PS00059	biolink:related_to	CATH:3.40.50.720	seq-struct-comembership|3.40.50.720|ex=5/5|UniProtKB:P00325,UniProtKB:P00326,UniProtKB:P07327
PROSITE:PS00059	biolink:related_to	CATH:3.90.180.10	seq-struct-comembership|3.90.180.10|ex=5/5|UniProtKB:P00325,UniProtKB:P00326,UniProtKB:P07327
PROSITE:PS00060	biolink:related_to	CATH:1.20.1090.10	seq-struct-comembership|1.20.1090.10|ex=5/5|UniProtKB:P0A9Q7,UniProtKB:P0A9S1,UniProtKB:P0A9S5
PROSITE:PS00060	biolink:related_to	CATH:3.40.50.1970	seq-struct-comembership|3.40.50.1970|ex=5/5|UniProtKB:P0A9Q7,UniProtKB:P0A9S1,UniProtKB:P0A9S5
PROSITE:PS00061	biolink:related_to	CATH:3.40.50.720	seq-struct-comembership|3.40.50.720|ex=5/5|UniProtKB:O14756,UniProtKB:O75828,UniProtKB:P15428
PROSITE:PS00062	biolink:related_to	CATH:3.20.20.100	seq-struct-comembership|3.20.20.100|ex=5/5|UniProtKB:C9JRZ8,UniProtKB:P14550,UniProtKB:P17516
PROSITE:PS00063	biolink:related_to	CATH:3.20.20.100	seq-struct-comembership|3.20.20.100|ex=5/5|UniProtKB:P14550,UniProtKB:P15121,UniProtKB:P42330
PROSITE:PS00064	biolink:related_to	CATH:3.40.50.720	seq-struct-comembership|3.40.50.720|ex=5/5|UniProtKB:P00338,UniProtKB:P07195,UniProtKB:P07864
PROSITE:PS00064	biolink:related_to	CATH:3.90.110.10	seq-struct-comembership|3.90.110.10|ex=5/5|UniProtKB:P00338,UniProtKB:P07195,UniProtKB:P07864
PROSITE:PS00065	biolink:related_to	CATH:3.40.50.720	seq-struct-comembership|3.40.50.720|ex=5/5|UniProtKB:O43175,UniProtKB:O49485,UniProtKB:P40054
PROSITE:PS00066	biolink:related_to	CATH:1.10.3270.10	seq-struct-comembership|1.10.3270.10|ex=5/5|UniProtKB:A7Z064,UniProtKB:P04035,UniProtKB:P12684
PROSITE:PS00066	biolink:related_to	CATH:3.30.70.420	seq-struct-comembership|3.30.70.420|ex=5/5|UniProtKB:A7Z064,UniProtKB:P04035,UniProtKB:P12684
PROSITE:PS00066	biolink:related_to	CATH:3.90.770.10	seq-struct-comembership|3.90.770.10|ex=5/5|UniProtKB:A7Z064,UniProtKB:P04035,UniProtKB:P12684
PROSITE:PS00067	biolink:related_to	CATH:1.10.1040.50	seq-struct-comembership|1.10.1040.50|ex=3/5|UniProtKB:P40939,UniProtKB:Q08426,UniProtKB:Q16836
PROSITE:PS00067	biolink:related_to	CATH:3.40.50.720	seq-struct-comembership|3.40.50.720|ex=5/5|UniProtKB:P40939,UniProtKB:Q08426,UniProtKB:Q16836
PROSITE:PS00067	biolink:related_to	CATH:3.90.226.10	seq-struct-comembership|3.90.226.10|ex=3/5|UniProtKB:P40939,UniProtKB:Q08426,UniProtKB:Q16836
PROSITE:PS00068	biolink:related_to	CATH:3.40.50.720	seq-struct-comembership|3.40.50.720|ex=5/5|UniProtKB:P04636,UniProtKB:P22133,UniProtKB:P40925
PROSITE:PS00068	biolink:related_to	CATH:3.90.110.10	seq-struct-comembership|3.90.110.10|ex=5/5|UniProtKB:P04636,UniProtKB:P22133,UniProtKB:P40925
PROSITE:PS00069	biolink:related_to	CATH:3.30.360.10	seq-struct-comembership|3.30.360.10|ex=5/5|UniProtKB:O95479,UniProtKB:P05370,UniProtKB:P0AC53
PROSITE:PS00069	biolink:related_to	CATH:3.40.50.720	seq-struct-comembership|3.40.50.720|ex=5/5|UniProtKB:O95479,UniProtKB:P05370,UniProtKB:P0AC53
PROSITE:PS00070	biolink:related_to	CATH:3.40.309.10	seq-struct-comembership|3.40.309.10|ex=5/5|UniProtKB:P30038,UniProtKB:P30837,UniProtKB:P30838
PROSITE:PS00070	biolink:related_to	CATH:3.40.605.10	seq-struct-comembership|3.40.605.10|ex=5/5|UniProtKB:P30038,UniProtKB:P30837,UniProtKB:P30838
PROSITE:PS00071	biolink:related_to	CATH:3.30.360.10	seq-struct-comembership|3.30.360.10|ex=5/5|UniProtKB:O14556,UniProtKB:P00358,UniProtKB:P00359
PROSITE:PS00071	biolink:related_to	CATH:3.40.50.720	seq-struct-comembership|3.40.50.720|ex=5/5|UniProtKB:O14556,UniProtKB:P00358,UniProtKB:P00359
PROSITE:PS00072	biolink:related_to	CATH:1.10.540.10	seq-struct-comembership|1.10.540.10|ex=5/5|UniProtKB:P11310,UniProtKB:P26440,UniProtKB:P28330
PROSITE:PS00072	biolink:related_to	CATH:1.20.140.10	seq-struct-comembership|1.20.140.10|ex=5/5|UniProtKB:P11310,UniProtKB:P26440,UniProtKB:P28330
PROSITE:PS00072	biolink:related_to	CATH:2.40.110.10	seq-struct-comembership|2.40.110.10|ex=5/5|UniProtKB:P11310,UniProtKB:P26440,UniProtKB:P28330
PROSITE:PS00073	biolink:related_to	CATH:1.10.540.10	seq-struct-comembership|1.10.540.10|ex=5/5|UniProtKB:P11310,UniProtKB:P26440,UniProtKB:P28330
PROSITE:PS00073	biolink:related_to	CATH:1.20.140.10	seq-struct-comembership|1.20.140.10|ex=5/5|UniProtKB:P11310,UniProtKB:P26440,UniProtKB:P28330
PROSITE:PS00073	biolink:related_to	CATH:2.40.110.10	seq-struct-comembership|2.40.110.10|ex=5/5|UniProtKB:P11310,UniProtKB:P26440,UniProtKB:P28330
PROSITE:PS00074	biolink:related_to	CATH:1.10.287.140	seq-struct-comembership|1.10.287.140|ex=4/5|UniProtKB:P00367,UniProtKB:P26443,UniProtKB:P49448
PROSITE:PS00074	biolink:related_to	CATH:3.40.50.10860	seq-struct-comembership|3.40.50.10860|ex=5/5|UniProtKB:P00367,UniProtKB:P26443,UniProtKB:P49448
PROSITE:PS00074	biolink:related_to	CATH:3.40.50.720	seq-struct-comembership|3.40.50.720|ex=5/5|UniProtKB:P00367,UniProtKB:P26443,UniProtKB:P49448
PROSITE:PS00075	biolink:related_to	CATH:3.40.430.10	seq-struct-comembership|3.40.430.10|ex=5/5|UniProtKB:P00374,UniProtKB:P00375,UniProtKB:P0ABQ4
PROSITE:PS00076	biolink:related_to	CATH:3.30.390.30	seq-struct-comembership|3.30.390.30|ex=5/5|UniProtKB:P00390,UniProtKB:P09622,UniProtKB:Q16881
PROSITE:PS00076	biolink:related_to	CATH:3.50.50.60	seq-struct-comembership|3.50.50.60|ex=5/5|UniProtKB:P00390,UniProtKB:P09622,UniProtKB:Q16881
PROSITE:PS00077	biolink:related_to	CATH:1.20.210.10	seq-struct-comembership|1.20.210.10|ex=5/5|UniProtKB:P00395,UniProtKB:P00396,UniProtKB:P00399
PROSITE:PS00078	biolink:related_to	CATH:1.10.287.90	seq-struct-comembership|1.10.287.90|ex=5/5|UniProtKB:P00403,UniProtKB:P00405,UniProtKB:P00410
PROSITE:PS00078	biolink:related_to	CATH:2.60.40.420	seq-struct-comembership|2.60.40.420|ex=5/5|UniProtKB:P00403,UniProtKB:P00405,UniProtKB:P00410
PROSITE:PS00079	biolink:related_to	CATH:2.60.40.420	seq-struct-comembership|2.60.40.420|ex=5/5|UniProtKB:P00450,UniProtKB:P00451,UniProtKB:P12259
PROSITE:PS00080	biolink:related_to	CATH:2.60.40.420	seq-struct-comembership|2.60.40.420|ex=5/5|UniProtKB:O80434,UniProtKB:P00450,UniProtKB:Q3V1H3
PROSITE:PS00081	biolink:related_to	CATH:1.20.245.10	seq-struct-comembership|1.20.245.10|ex=5/5|UniProtKB:O15296,UniProtKB:O75342,UniProtKB:P09917
PROSITE:PS00081	biolink:related_to	CATH:2.60.60.20	seq-struct-comembership|2.60.60.20|ex=5/5|UniProtKB:O15296,UniProtKB:O75342,UniProtKB:P09917
PROSITE:PS00081	biolink:related_to	CATH:3.10.450.60	seq-struct-comembership|3.10.450.60|ex=5/5|UniProtKB:O15296,UniProtKB:O75342,UniProtKB:P09917
PROSITE:PS00082	biolink:related_to	CATH:3.10.180.10	seq-struct-comembership|3.10.180.10|ex=5/5|UniProtKB:P08695,UniProtKB:P11861,UniProtKB:P17297
PROSITE:PS00083	biolink:related_to	CATH:2.60.130.10	seq-struct-comembership|2.60.130.10|ex=5/5|UniProtKB:P00436,UniProtKB:P00437,UniProtKB:P20372
PROSITE:PS00084	biolink:related_to	CATH:2.60.120.230	seq-struct-comembership|2.60.120.230|ex=5/5|UniProtKB:P09172,UniProtKB:P10731,UniProtKB:P19021
PROSITE:PS00084	biolink:related_to	CATH:2.60.120.310	seq-struct-comembership|2.60.120.310|ex=5/5|UniProtKB:P09172,UniProtKB:P10731,UniProtKB:P19021
PROSITE:PS00085	biolink:related_to	CATH:2.120.10.30	seq-struct-comembership|2.120.10.30|ex=3/5|UniProtKB:P09172,UniProtKB:P10731,UniProtKB:P19021
PROSITE:PS00085	biolink:related_to	CATH:2.60.120.230	seq-struct-comembership|2.60.120.230|ex=5/5|UniProtKB:P09172,UniProtKB:P10731,UniProtKB:P19021
PROSITE:PS00085	biolink:related_to	CATH:2.60.120.310	seq-struct-comembership|2.60.120.310|ex=5/5|UniProtKB:P09172,UniProtKB:P10731,UniProtKB:P19021
PROSITE:PS00086	biolink:related_to	CATH:1.10.630.10	seq-struct-comembership|1.10.630.10|ex=5/5|UniProtKB:P05177,UniProtKB:P10632,UniProtKB:P10635
PROSITE:PS00087	biolink:related_to	CATH:2.60.40.200	seq-struct-comembership|2.60.40.200|ex=5/5|UniProtKB:O78310,UniProtKB:P00441,UniProtKB:P08294
PROSITE:PS00088	biolink:related_to	CATH:1.10.287.990	seq-struct-comembership|1.10.287.990|ex=5/5|UniProtKB:O81235,UniProtKB:P00448,UniProtKB:P04179
PROSITE:PS00088	biolink:related_to	CATH:3.55.40.20	seq-struct-comembership|3.55.40.20|ex=5/5|UniProtKB:O81235,UniProtKB:P00448,UniProtKB:P04179
PROSITE:PS00089	biolink:related_to	CATH:3.20.70.20	seq-struct-comembership|3.20.70.20|ex=5/5|UniProtKB:P00452,UniProtKB:P07742,UniProtKB:P21672
PROSITE:PS00090	biolink:related_to	CATH:1.20.89.10	seq-struct-comembership|1.20.89.10|ex=3/5|UniProtKB:P00466,UniProtKB:P07328,UniProtKB:P07329
PROSITE:PS00090	biolink:related_to	CATH:3.40.50.1980	seq-struct-comembership|3.40.50.1980|ex=5/5|UniProtKB:P00466,UniProtKB:P07328,UniProtKB:P07329
PROSITE:PS00091	biolink:related_to	CATH:3.30.572.10	seq-struct-comembership|3.30.572.10|ex=5/5|UniProtKB:P04818,UniProtKB:P06785,UniProtKB:P0A884
PROSITE:PS00092	biolink:related_to	CATH:3.40.50.150	seq-struct-comembership|3.40.50.150|ex=3/3|UniProtKB:Q7Z4G4,UniProtKB:Q9NRN9,UniProtKB:Q9Y5R4
PROSITE:PS00093	biolink:related_to	CATH:3.40.50.150	seq-struct-comembership|3.40.50.150|ex=5/5|UniProtKB:O52513,UniProtKB:P11409,UniProtKB:P18051
PROSITE:PS00094	biolink:related_to	CATH:3.40.50.150	seq-struct-comembership|3.40.50.150|ex=5/5|UniProtKB:O23273,UniProtKB:O34680,UniProtKB:P26358
PROSITE:PS00095	biolink:related_to	CATH:2.30.30.490	seq-struct-comembership|2.30.30.490|ex=3/5|UniProtKB:O14717,UniProtKB:O23273,UniProtKB:O34680
PROSITE:PS00095	biolink:related_to	CATH:3.40.50.150	seq-struct-comembership|3.40.50.150|ex=5/5|UniProtKB:O14717,UniProtKB:O23273,UniProtKB:O34680
PROSITE:PS00095	biolink:related_to	CATH:3.90.120.10	seq-struct-comembership|3.90.120.10|ex=4/5|UniProtKB:O14717,UniProtKB:O23273,UniProtKB:O34680
PROSITE:PS00096	biolink:related_to	CATH:3.40.640.10	seq-struct-comembership|3.40.640.10|ex=5/5|UniProtKB:P34896,UniProtKB:P34897,UniProtKB:Q3SZ20
PROSITE:PS00096	biolink:related_to	CATH:3.90.1150.10	seq-struct-comembership|3.90.1150.10|ex=5/5|UniProtKB:P34896,UniProtKB:P34897,UniProtKB:Q3SZ20
PROSITE:PS00097	biolink:related_to	CATH:3.40.50.1370	seq-struct-comembership|3.40.50.1370|ex=5/5|UniProtKB:P00480,UniProtKB:P05150,UniProtKB:P06960
PROSITE:PS00098	biolink:related_to	CATH:3.40.47.10	seq-struct-comembership|3.40.47.10|ex=5/5|UniProtKB:P09110,UniProtKB:P22307,UniProtKB:P24752
PROSITE:PS00099	biolink:related_to	CATH:3.40.47.10	seq-struct-comembership|3.40.47.10|ex=5/5|UniProtKB:P09110,UniProtKB:P24752,UniProtKB:P42765
PROSITE:PS00100	biolink:related_to	CATH:3.30.559.10	seq-struct-comembership|3.30.559.10|ex=5/5|UniProtKB:P00485,UniProtKB:P06135,UniProtKB:P11504
PROSITE:PS00101	biolink:related_to	CATH:2.160.10.10	seq-struct-comembership|2.160.10.10|ex=5/5|UniProtKB:F4JIP6,UniProtKB:Q6DBU5,UniProtKB:Q922H4
PROSITE:PS00101	biolink:related_to	CATH:3.90.550.10	seq-struct-comembership|3.90.550.10|ex=4/5|UniProtKB:F4JIP6,UniProtKB:Q6DBU5,UniProtKB:Q922H4
PROSITE:PS00102	biolink:related_to	CATH:3.40.50.2000	seq-struct-comembership|3.40.50.2000|ex=5/5|UniProtKB:P06737,UniProtKB:P09812,UniProtKB:P11216
PROSITE:PS00103	biolink:related_to	CATH:3.40.50.2020	seq-struct-comembership|3.40.50.2020|ex=5/5|UniProtKB:P00492,UniProtKB:P07741,UniProtKB:P0A9M5
PROSITE:PS00104	biolink:related_to	CATH:1.20.1090.10	seq-struct-comembership|1.20.1090.10|ex=4/5|UniProtKB:A8NMB4,UniProtKB:B2B223,UniProtKB:B6QWH9
PROSITE:PS00104	biolink:related_to	CATH:3.40.50.720	seq-struct-comembership|3.40.50.720|ex=4/5|UniProtKB:A8NMB4,UniProtKB:B2B223,UniProtKB:B6QWH9
PROSITE:PS00104	biolink:related_to	CATH:3.65.10.10	seq-struct-comembership|3.65.10.10|ex=5/5|UniProtKB:A8NMB4,UniProtKB:B2B223,UniProtKB:B6QWH9
PROSITE:PS00105	biolink:related_to	CATH:3.40.640.10	seq-struct-comembership|3.40.640.10|ex=5/5|UniProtKB:P00505,UniProtKB:P00509,UniProtKB:P17174
PROSITE:PS00105	biolink:related_to	CATH:3.90.1150.10	seq-struct-comembership|3.90.1150.10|ex=5/5|UniProtKB:P00505,UniProtKB:P00509,UniProtKB:P17174
PROSITE:PS00106	biolink:related_to	CATH:1.20.1440.340	seq-struct-comembership|1.20.1440.340|ex=3/5|UniProtKB:P04385,UniProtKB:P51570,UniProtKB:Q01415
PROSITE:PS00106	biolink:related_to	CATH:3.30.230.10	seq-struct-comembership|3.30.230.10|ex=5/5|UniProtKB:P04385,UniProtKB:P51570,UniProtKB:Q01415
PROSITE:PS00107	biolink:related_to	CATH:1.10.510.10	seq-struct-comembership|1.10.510.10|ex=5/5|UniProtKB:O00444,UniProtKB:O00506,UniProtKB:O14757
PROSITE:PS00107	biolink:related_to	CATH:3.30.200.20	seq-struct-comembership|3.30.200.20|ex=4/5|UniProtKB:O00444,UniProtKB:O00506,UniProtKB:O14757
PROSITE:PS00108	biolink:related_to	CATH:1.10.510.10	seq-struct-comembership|1.10.510.10|ex=5/5|UniProtKB:O14757,UniProtKB:O15111,UniProtKB:O60307
PROSITE:PS00108	biolink:related_to	CATH:3.30.200.20	seq-struct-comembership|3.30.200.20|ex=4/5|UniProtKB:O14757,UniProtKB:O15111,UniProtKB:O60307
PROSITE:PS00109	biolink:related_to	CATH:1.10.510.10	seq-struct-comembership|1.10.510.10|ex=5/5|UniProtKB:P00519,UniProtKB:P04626,UniProtKB:P08922
PROSITE:PS00109	biolink:related_to	CATH:3.30.200.20	seq-struct-comembership|3.30.200.20|ex=5/5|UniProtKB:P00519,UniProtKB:P04626,UniProtKB:P08922
PROSITE:PS00110	biolink:related_to	CATH:2.40.33.10	seq-struct-comembership|2.40.33.10|ex=5/5|UniProtKB:O62619,UniProtKB:P00549,UniProtKB:P14618
PROSITE:PS00110	biolink:related_to	CATH:3.20.20.60	seq-struct-comembership|3.20.20.60|ex=5/5|UniProtKB:O62619,UniProtKB:P00549,UniProtKB:P14618
PROSITE:PS00110	biolink:related_to	CATH:3.40.1380.20	seq-struct-comembership|3.40.1380.20|ex=5/5|UniProtKB:O62619,UniProtKB:P00549,UniProtKB:P14618
PROSITE:PS00111	biolink:related_to	CATH:3.40.50.1260	seq-struct-comembership|3.40.50.1260|ex=5/5|UniProtKB:P00558,UniProtKB:P00560,UniProtKB:P07205
PROSITE:PS00112	biolink:related_to	CATH:1.10.135.10	seq-struct-comembership|1.10.135.10|ex=5/5|UniProtKB:P06732,UniProtKB:P09605,UniProtKB:P12277
PROSITE:PS00112	biolink:related_to	CATH:3.30.590.10	seq-struct-comembership|3.30.590.10|ex=5/5|UniProtKB:P06732,UniProtKB:P09605,UniProtKB:P12277
PROSITE:PS00113	biolink:related_to	CATH:3.40.50.300	seq-struct-comembership|3.40.50.300|ex=5/5|UniProtKB:P00568,UniProtKB:P27144,UniProtKB:P30085
PROSITE:PS00114	biolink:related_to	CATH:3.40.50.2020	seq-struct-comembership|3.40.50.2020|ex=5/5|UniProtKB:P09330,UniProtKB:P11908,UniProtKB:P21108
PROSITE:PS00115	biolink:related_to	CATH:1.10.132.30	seq-struct-comembership|1.10.132.30|ex=5/5|UniProtKB:G3MZY8,UniProtKB:P04052,UniProtKB:P16356
PROSITE:PS00115	biolink:related_to	CATH:2.40.40.20	seq-struct-comembership|2.40.40.20|ex=5/5|UniProtKB:G3MZY8,UniProtKB:P04052,UniProtKB:P16356
