subject	predicate	object	relation_source
COG:COG0207	biolink:close_match	OrthoDB:1001636at2	orthology-name:thymidylate synthase
COG:COG0207	biolink:close_match	OrthoDB:1020240at2759	orthology-name:thymidylate synthase
COG:COG0212	biolink:close_match	OrthoDB:10014144at2	orthology-name:5 formyltetrahydrofolate cyclo ligase
COG:COG0212	biolink:close_match	OrthoDB:10016314at2	orthology-name:5 formyltetrahydrofolate cyclo ligase
COG:COG0212	biolink:close_match	OrthoDB:1048664at2	orthology-name:5 formyltetrahydrofolate cyclo ligase
COG:COG0222	biolink:close_match	OrthoDB:1063994at2	orthology-name:ribosomal protein l7 l12
COG:COG0223	biolink:close_match	OrthoDB:1096108at2	orthology-name:methionyl trna formyltransferase
COG:COG0229	biolink:close_match	OrthoDB:1022558at2759	orthology-name:peptide methionine sulfoxide reductase msrb
COG:COG0233	biolink:close_match	OrthoDB:1093040at2	orthology-name:ribosome recycling factor
COG:COG0236	biolink:close_match	OrthoDB:10006097at2	orthology-name:acyl carrier protein
COG:COG0236	biolink:close_match	OrthoDB:10009946at2	orthology-name:acyl carrier protein
COG:COG0236	biolink:close_match	OrthoDB:10012471at2	orthology-name:acyl carrier protein
COG:COG0236	biolink:close_match	OrthoDB:10018623at2	orthology-name:acyl carrier protein
COG:COG0236	biolink:close_match	OrthoDB:1100715at2	orthology-name:acyl carrier protein
COG:COG0236	biolink:close_match	OrthoDB:1117133at2	orthology-name:acyl carrier protein
COG:COG0240	biolink:close_match	OrthoDB:10003423at2	orthology-name:glycerol 3 phosphate dehydrogenase
COG:COG0242	biolink:close_match	OrthoDB:10002464at2	orthology-name:peptide deformylase
COG:COG0242	biolink:close_match	OrthoDB:10014011at2	orthology-name:peptide deformylase
COG:COG0262	biolink:close_match	OMA:F0000353	orthology-name:dihydrofolate reductase
COG:COG0263	biolink:close_match	OrthoDB:1040148at2759	orthology-name:glutamate 5 kinase
COG:COG0272	biolink:close_match	OrthoDB:10441at10239	orthology-name:nad dependent dna ligase
COG:COG0287	biolink:close_match	OrthoDB:10006601at2	orthology-name:prephenate dehydrogenase
COG:COG0288	biolink:close_match	OrthoDB:10014729at2	orthology-name:carbonic anhydrase
COG:COG0288	biolink:close_match	OrthoDB:1080232at2	orthology-name:carbonic anhydrase
COG:COG0297	biolink:close_match	OrthoDB:1033851at2	orthology-name:glycogen synthase
COG:COG0300	biolink:close_match	OrthoDB:1022924at2759	orthology-name:short chain dehydrogenase
COG:COG0302	biolink:close_match	OrthoDB:100781at2759	orthology-name:gtp cyclohydrolase i
COG:COG0305	biolink:close_match	OrthoDB:10010749at2	orthology-name:replicative dna helicase
COG:COG0342	biolink:close_match	OrthoDB:10021394at2	orthology-name:preprotein translocase subunit secd
COG:COG0347	biolink:close_match	OrthoDB:10004967at2	orthology-name:nitrogen regulatory protein pii
COG:COG0347	biolink:close_match	OrthoDB:10012762at2	orthology-name:nitrogen regulatory protein pii
COG:COG0372	biolink:close_match	OrthoDB:10004181at2	orthology-name:citrate synthase
COG:COG0372	biolink:close_match	OrthoDB:10005355at2	orthology-name:citrate synthase
COG:COG0372	biolink:close_match	OrthoDB:10011219at2	orthology-name:citrate synthase
COG:COG0372	biolink:close_match	OrthoDB:10021236at2	orthology-name:citrate synthase
COG:COG0373	biolink:close_match	OrthoDB:110209at2	orthology-name:glutamyl trna reductase
COG:COG0394	biolink:close_match	OrthoDB:1019858at2759	orthology-name:protein tyrosine phosphatase
COG:COG0394	biolink:close_match	OrthoDB:1076169at2	orthology-name:protein tyrosine phosphatase
COG:COG0405	biolink:close_match	OrthoDB:10009584at2	orthology-name:gamma glutamyltranspeptidase
COG:COG0412	biolink:close_match	OrthoDB:1086355at2	orthology-name:dienelactone hydrolase
COG:COG0412	biolink:close_match	OrthoDB:1086641at2	orthology-name:dienelactone hydrolase
COG:COG0413	biolink:close_match	OrthoDB:10009471at2	orthology-name:ketopantoate hydroxymethyltransferase
COG:COG0419	biolink:close_match	OMA:F0003130	orthology-name:dna repair exonuclease sbccd atpase subunit
COG:COG0440	biolink:close_match	OMA:F0004436	orthology-name:acetolactate synthase small subunit
COG:COG0451	biolink:close_match	OMA:F0002691	orthology-name:nucleoside diphosphate sugar epimerase
COG:COG0451	biolink:close_match	OrthoDB:1022622at2759	orthology-name:nucleoside diphosphate sugar epimerase
COG:COG0460	biolink:close_match	OrthoDB:1038842at2759	orthology-name:homoserine dehydrogenase
COG:COG0498	biolink:close_match	OrthoDB:105948at2759	orthology-name:threonine synthase
COG:COG0500	biolink:close_match	OMA:F0001086	orthology-name:sam dependent methyltransferase
COG:COG0500	biolink:close_match	OrthoDB:1037644at2	orthology-name:sam dependent methyltransferase
COG:COG0500	biolink:close_match	OrthoDB:106411at2	orthology-name:sam dependent methyltransferase
COG:COG0500	biolink:close_match	OrthoDB:1097916at2	orthology-name:sam dependent methyltransferase
COG:COG0500	biolink:close_match	OrthoDB:113704at2	orthology-name:sam dependent methyltransferase
COG:COG0518	biolink:close_match	OMA:F0003964	orthology-name:gmp synthase glutamine amidotransferase domain
COG:COG0527	biolink:close_match	OrthoDB:1023107at2	orthology-name:aspartate kinase
COG:COG0545	biolink:close_match	OrthoDB:1001323at2	orthology-name:fkbp type peptidyl prolyl cis trans isomerase
COG:COG0545	biolink:close_match	OrthoDB:1093155at2	orthology-name:fkbp type peptidyl prolyl cis trans isomerase
COG:COG0545	biolink:close_match	OrthoDB:1118217at2	orthology-name:fkbp type peptidyl prolyl cis trans isomerase
COG:COG0545	biolink:close_match	OrthoDB:1119290at2	orthology-name:fkbp type peptidyl prolyl cis trans isomerase
COG:COG0554	biolink:close_match	OMA:F0001887	orthology-name:glycerol kinase
COG:COG0560	biolink:close_match	OrthoDB:10041at2157	orthology-name:phosphoserine phosphatase
COG:COG0578	biolink:close_match	OrthoDB:10003423at2	orthology-name:glycerol 3 phosphate dehydrogenase
COG:COG0584	biolink:close_match	OMA:F0001658	orthology-name:glycerophosphoryl diester phosphodiesterase
COG:COG0584	biolink:close_match	OrthoDB:1049480at2	orthology-name:glycerophosphoryl diester phosphodiesterase
COG:COG0584	biolink:close_match	OrthoDB:1122780at2	orthology-name:glycerophosphoryl diester phosphodiesterase
COG:COG0591	biolink:close_match	OMA:F0004540	orthology-name:na proline symporter
COG:COG0597	biolink:close_match	OMA:F0000478	orthology-name:lipoprotein signal peptidase
COG:COG0620	biolink:close_match	OMA:F0002594	orthology-name:methionine synthase ii cobalamin independent
COG:COG0625	biolink:close_match	OrthoDB:110337at2759	orthology-name:glutathione s transferase
COG:COG0629	biolink:close_match	OrthoDB:1031230at2	orthology-name:single stranded dna binding protein
COG:COG0629	biolink:close_match	OrthoDB:1080099at2	orthology-name:single stranded dna binding protein
COG:COG0629	biolink:close_match	OrthoDB:1081034at2	orthology-name:single stranded dna binding protein
COG:COG0633	biolink:close_match	OMA:F0000501	orthology-name:ferredoxin
COG:COG0642	biolink:close_match	OrthoDB:1121554at2	orthology-name:signal transduction histidine kinase
COG:COG0651	biolink:close_match	OMA:F0001208	orthology-name:formate hydrogenlyase subunit 3 multisubunit na h antiporter
COG:COG0668	biolink:close_match	OMA:F0000470	orthology-name:small conductance mechanosensitive channel
COG:COG0681	biolink:close_match	OMA:F0000340	orthology-name:signal peptidase i
COG:COG0681	biolink:close_match	OMA:F0002241	orthology-name:signal peptidase i
COG:COG0681	biolink:close_match	OMA:F0002778	orthology-name:signal peptidase i
COG:COG0681	biolink:close_match	OrthoDB:1036988at2	orthology-name:signal peptidase i
COG:COG0681	biolink:close_match	OrthoDB:1098978at2	orthology-name:signal peptidase i
COG:COG0692	biolink:close_match	OrthoDB:1147671at2	orthology-name:uracil dna glycosylase
COG:COG0695	biolink:close_match	OrthoDB:10000337at2	orthology-name:glutaredoxin
COG:COG0695	biolink:close_match	OrthoDB:10007688at2	orthology-name:glutaredoxin
COG:COG0695	biolink:close_match	OrthoDB:10013902at2	orthology-name:glutaredoxin
COG:COG0695	biolink:close_match	OrthoDB:1144044at2	orthology-name:glutaredoxin
COG:COG0704	biolink:close_match	OMA:F0000174	orthology-name:phosphate uptake regulator phou
COG:COG0704	biolink:close_match	OMA:F0003144	orthology-name:phosphate uptake regulator phou
COG:COG0710	biolink:close_match	OMA:F0002618	orthology-name:3 dehydroquinate dehydratase
COG:COG0716	biolink:close_match	OrthoDB:1026745at2	orthology-name:flavodoxin
COG:COG0746	biolink:close_match	OMA:F0001399	orthology-name:molybdopterin guanine dinucleotide biosynthesis protein a
COG:COG0746	biolink:close_match	OMA:F0002727	orthology-name:molybdopterin guanine dinucleotide biosynthesis protein a
COG:COG0753	biolink:close_match	OrthoDB:1036456at2759	orthology-name:catalase
COG:COG0757	biolink:close_match	OMA:F0002618	orthology-name:3 dehydroquinate dehydratase
COG:COG0807	biolink:close_match	OrthoDB:10004816at2	orthology-name:gtp cyclohydrolase ii
COG:COG0807	biolink:close_match	OrthoDB:1082670at2	orthology-name:gtp cyclohydrolase ii
COG:COG0813	biolink:close_match	OMA:F0000198	orthology-name:purine nucleoside phosphorylase
COG:COG0814	biolink:close_match	OMA:F0002848	orthology-name:amino acid permease
COG:COG0814	biolink:close_match	OrthoDB:1023015at2759	orthology-name:amino acid permease
COG:COG0814	biolink:close_match	OrthoDB:1042313at2759	orthology-name:amino acid permease
COG:COG0814	biolink:close_match	OrthoDB:1098615at2	orthology-name:amino acid permease
COG:COG0833	biolink:close_match	OMA:F0002848	orthology-name:amino acid permease
COG:COG0833	biolink:close_match	OrthoDB:1023015at2759	orthology-name:amino acid permease
COG:COG0833	biolink:close_match	OrthoDB:1042313at2759	orthology-name:amino acid permease
COG:COG0833	biolink:close_match	OrthoDB:1098615at2	orthology-name:amino acid permease
COG:COG0860	biolink:close_match	OrthoDB:1030040at2	orthology-name:n acetylmuramoyl l alanine amidase
COG:COG0860	biolink:close_match	OrthoDB:1037861at2	orthology-name:n acetylmuramoyl l alanine amidase
COG:COG0860	biolink:close_match	OrthoDB:1097997at2	orthology-name:n acetylmuramoyl l alanine amidase
COG:COG0860	biolink:close_match	OrthoDB:1120137at2	orthology-name:n acetylmuramoyl l alanine amidase
COG:COG1027	biolink:close_match	OrthoDB:10006698at2	orthology-name:aspartate ammonia lyase
COG:COG1044	biolink:close_match	OrthoDB:1115300at2	orthology-name:udp 3 o 3 hydroxymyristoyl glucosamine n acyltransferase
COG:COG1056	biolink:close_match	OMA:F0003758	orthology-name:nicotinamide mononucleotide adenylyltransferase
COG:COG1059	biolink:close_match	OMA:F0000089	orthology-name:thermostable 8 oxoguanine dna glycosylase
COG:COG1076	biolink:close_match	OrthoDB:1020167at2759	orthology-name:dnaj domain containing protein
COG:COG1126	biolink:close_match	OMA:F0004544	orthology-name:abc type polar amino acid transport system atpase component
COG:COG1131	biolink:close_match	OMA:F0001954	orthology-name:abc type multidrug transport system atpase component
COG:COG1141	biolink:close_match	OMA:F0000501	orthology-name:ferredoxin
COG:COG1145	biolink:close_match	OMA:F0000501	orthology-name:ferredoxin
COG:COG1216	biolink:close_match	OMA:F0000885	orthology-name:glycosyltransferase gt2 family
COG:COG1250	biolink:close_match	OrthoDB:111083at2	orthology-name:3 hydroxyacyl coa dehydrogenase
COG:COG1260	biolink:close_match	OrthoDB:1029065at2	orthology-name:myo inositol 1 phosphate synthase
COG:COG1260	biolink:close_match	OrthoDB:1086668at2	orthology-name:myo inositol 1 phosphate synthase
COG:COG1277	biolink:close_match	OMA:F0001263	orthology-name:abc type transport system involved in multi copper enzyme ma
COG:COG1277	biolink:close_match	OMA:F0001264	orthology-name:abc type transport system involved in multi copper enzyme ma
COG:COG1398	biolink:close_match	OrthoDB:10019690at2	orthology-name:fatty acid desaturase
COG:COG1398	biolink:close_match	OrthoDB:104711at2	orthology-name:fatty acid desaturase
COG:COG1413	biolink:close_match	OrthoDB:104365at2759	orthology-name:heat repeat
COG:COG1413	biolink:close_match	OrthoDB:109999at2759	orthology-name:heat repeat
COG:COG1435	biolink:close_match	OrthoDB:10009156at2	orthology-name:thymidine kinase
COG:COG1435	biolink:close_match	OrthoDB:1030742at2	orthology-name:thymidine kinase
COG:COG1435	biolink:close_match	OrthoDB:1081456at2	orthology-name:thymidine kinase
COG:COG1528	biolink:close_match	OrthoDB:1033180at2	orthology-name:ferritin
COG:COG1528	biolink:close_match	OrthoDB:108443at2	orthology-name:ferritin
COG:COG1564	biolink:close_match	OrthoDB:1132102at2	orthology-name:thiamine pyrophosphokinase
COG:COG1570	biolink:close_match	OrthoDB:1091804at2	orthology-name:exonuclease vii large subunit
COG:COG1573	biolink:close_match	OrthoDB:1147671at2	orthology-name:uracil dna glycosylase
COG:COG1586	biolink:close_match	OrthoDB:1023053at2759	orthology-name:s adenosylmethionine decarboxylase
COG:COG1587	biolink:close_match	OrthoDB:1063889at2	orthology-name:uroporphyrinogen iii synthase
COG:COG1587	biolink:close_match	OrthoDB:1149788at2	orthology-name:uroporphyrinogen iii synthase
COG:COG1592	biolink:close_match	OrthoDB:1080565at2	orthology-name:rubrerythrin
COG:COG1605	biolink:close_match	OMA:F0002267	orthology-name:chorismate mutase
COG:COG1605	biolink:close_match	OMA:F0002268	orthology-name:chorismate mutase
COG:COG1675	biolink:close_match	OMA:F0003136	orthology-name:transcription initiation factor iie alpha subunit
COG:COG1722	biolink:close_match	OMA:F0003191	orthology-name:exonuclease vii small subunit
COG:COG1722	biolink:close_match	OrthoDB:1012312at2	orthology-name:exonuclease vii small subunit
COG:COG1722	biolink:close_match	OrthoDB:1027558at2	orthology-name:exonuclease vii small subunit
COG:COG1722	biolink:close_match	OrthoDB:105639at2157	orthology-name:exonuclease vii small subunit
COG:COG1758	biolink:close_match	OMA:F0003678	orthology-name:dna directed rna polymerase subunit k omega
COG:COG1785	biolink:close_match	OrthoDB:1006321at2	orthology-name:alkaline phosphatase
COG:COG1816	biolink:close_match	OrthoDB:105475at2	orthology-name:adenosine deaminase
COG:COG1841	biolink:close_match	OMA:F0000117	orthology-name:ribosomal protein l30 l7e
COG:COG1858	biolink:close_match	OrthoDB:100785at2	orthology-name:cytochrome c peroxidase
COG:COG1863	biolink:close_match	OMA:F0003603	orthology-name:multisubunit na h antiporter mnhe subunit
COG:COG1868	biolink:close_match	OrthoDB:1080189at2	orthology-name:flagellar motor switch protein flim
COG:COG1908	biolink:close_match	OMA:F0003409	orthology-name:coenzyme f420 reducing hydrogenase delta subunit
COG:COG1929	biolink:close_match	OrthoDB:10015199at2	orthology-name:glycerate kinase
COG:COG1946	biolink:close_match	OMA:F0002898	orthology-name:acyl coa thioesterase
COG:COG1987	biolink:close_match	OrthoDB:1083203at2	orthology-name:flagellar biosynthesis protein fliq
COG:COG1990	biolink:close_match	OrthoDB:10015002at2	orthology-name:peptidyl trna hydrolase
COG:COG1990	biolink:close_match	OrthoDB:1120900at2	orthology-name:peptidyl trna hydrolase
COG:COG1990	biolink:close_match	OrthoDB:112589at2759	orthology-name:peptidyl trna hydrolase
COG:COG2004	biolink:close_match	OMA:F0000006	orthology-name:ribosomal protein s24e
COG:COG2009	biolink:close_match	OMA:F0004449	orthology-name:succinate dehydrogenase fumarate reductase cytochrome b subu
COG:COG2059	biolink:close_match	OrthoDB:1018538at2759	orthology-name:chromate transport protein chra
COG:COG2064	biolink:close_match	OMA:F0000104	orthology-name:flp pilus assembly protein tadc
COG:COG2093	biolink:close_match	OrthoDB:104449at2157	orthology-name:rna polymerase subunit rpabc4 transcription elongation facto
COG:COG2111	biolink:close_match	OMA:F0000002	orthology-name:multisubunit na h antiporter mnhb subunit
COG:COG2115	biolink:close_match	OrthoDB:1114629at2	orthology-name:xylose isomerase
COG:COG2142	biolink:close_match	OMA:F0003113	orthology-name:succinate dehydrogenase hydrophobic anchor subunit
COG:COG2151	biolink:close_match	OMA:F0003969	orthology-name:metal sulfur cluster biosynthetic enzyme
COG:COG2160	biolink:close_match	OrthoDB:1029418at2	orthology-name:l arabinose isomerase
COG:COG2160	biolink:close_match	OrthoDB:1093508at2	orthology-name:l arabinose isomerase
COG:COG2162	biolink:close_match	OrthoDB:10020969at2	orthology-name:arylamine n acetyltransferase
COG:COG2163	biolink:close_match	OMA:F0000428	orthology-name:ribosomal protein l14e l6e l27e
COG:COG2173	biolink:close_match	OrthoDB:1005794at2	orthology-name:d alanyl d alanine dipeptidase
COG:COG2181	biolink:close_match	OMA:F0004381	orthology-name:nitrate reductase gamma subunit
COG:COG2210	biolink:close_match	OMA:F0004519	orthology-name:peroxiredoxin family protein
COG:COG2218	biolink:close_match	OrthoDB:106216at2157	orthology-name:formylmethanofuran dehydrogenase subunit c
COG:COG2224	biolink:close_match	OrthoDB:10006352at2	orthology-name:isocitrate lyase
COG:COG2272	biolink:close_match	OrthoDB:10010889at2	orthology-name:carboxylesterase type b
COG:COG2309	biolink:close_match	OMA:F0002029	orthology-name:leucyl aminopeptidase aminopeptidase t
COG:COG2319	biolink:close_match	OrthoDB:10004842at2	orthology-name:wd40 repeat
COG:COG2319	biolink:close_match	OrthoDB:10008437at2	orthology-name:wd40 repeat
COG:COG2319	biolink:close_match	OrthoDB:10011309at2	orthology-name:wd40 repeat
COG:COG2319	biolink:close_match	OrthoDB:10017717at2	orthology-name:wd40 repeat
COG:COG2319	biolink:close_match	OrthoDB:1014874at2759	orthology-name:wd40 repeat
COG:COG2414	biolink:close_match	OMA:F0000182	orthology-name:aldehyde ferredoxin oxidoreductase
COG:COG2414	biolink:close_match	OMA:F0000249	orthology-name:aldehyde ferredoxin oxidoreductase
COG:COG2414	biolink:close_match	OMA:F0000281	orthology-name:aldehyde ferredoxin oxidoreductase
COG:COG2453	biolink:close_match	OrthoDB:1019858at2759	orthology-name:protein tyrosine phosphatase
COG:COG2453	biolink:close_match	OrthoDB:1076169at2	orthology-name:protein tyrosine phosphatase
COG:COG2770	biolink:close_match	OrthoDB:10009435at2	orthology-name:hamp domain
COG:COG2770	biolink:close_match	OrthoDB:10014609at2	orthology-name:hamp domain
COG:COG2770	biolink:close_match	OrthoDB:10020204at2	orthology-name:hamp domain
COG:COG2770	biolink:close_match	OrthoDB:1107728at2	orthology-name:hamp domain
COG:COG2770	biolink:close_match	OrthoDB:114218at2	orthology-name:hamp domain
COG:COG2826	biolink:close_match	OMA:F0001243	orthology-name:transposase and inactivated derivatives is30 family
COG:COG2834	biolink:close_match	OrthoDB:1115354at2	orthology-name:outer membrane lipoprotein sorting protein
COG:COG2834	biolink:close_match	OrthoDB:113691at2	orthology-name:outer membrane lipoprotein sorting protein
COG:COG2891	biolink:close_match	OrthoDB:10003975at2	orthology-name:cell shape determining protein mred
COG:COG2960	biolink:close_match	OrthoDB:10001872at2	orthology-name:ubiquinone biosynthesis accessory factor ubik
COG:COG3004	biolink:close_match	OrthoDB:1050682at2	orthology-name:na h antiporter nhaa
COG:COG3004	biolink:close_match	OrthoDB:1100220at2	orthology-name:na h antiporter nhaa
COG:COG3047	biolink:close_match	OrthoDB:10000917at2	orthology-name:outer membrane protein ompw
COG:COG3051	biolink:close_match	OrthoDB:10017190at2	orthology-name:citrate lyase alpha subunit
COG:COG3124	biolink:close_match	OrthoDB:10004852at2	orthology-name:acyl carrier protein phosphodiesterase
COG:COG3199	biolink:close_match	OrthoDB:10016563at2	orthology-name:nad kinase
COG:COG3199	biolink:close_match	OrthoDB:1116552at2	orthology-name:nad kinase
COG:COG3230	biolink:close_match	OrthoDB:114943at2	orthology-name:heme oxygenase
COG:COG3231	biolink:close_match	OrthoDB:10011755at2	orthology-name:aminoglycoside phosphotransferase
COG:COG3231	biolink:close_match	OrthoDB:105580at2	orthology-name:aminoglycoside phosphotransferase
COG:COG3231	biolink:close_match	OrthoDB:1119236at2	orthology-name:aminoglycoside phosphotransferase
COG:COG3239	biolink:close_match	OrthoDB:10019690at2	orthology-name:fatty acid desaturase
COG:COG3239	biolink:close_match	OrthoDB:104711at2	orthology-name:fatty acid desaturase
COG:COG3252	biolink:close_match	OrthoDB:10016303at2	orthology-name:methenyltetrahydromethanopterin cyclohydrolase
COG:COG3252	biolink:close_match	OrthoDB:105468at2157	orthology-name:methenyltetrahydromethanopterin cyclohydrolase
COG:COG3252	biolink:close_match	OrthoDB:111833at2157	orthology-name:methenyltetrahydromethanopterin cyclohydrolase
COG:COG3270	biolink:close_match	OMA:F0000431	orthology-name:ribosome biogenesis protein nol1 nop2 fmu family
COG:COG3307	biolink:close_match	OrthoDB:10007076at2	orthology-name:o antigen ligase
COG:COG3307	biolink:close_match	OrthoDB:1079132at2	orthology-name:o antigen ligase
COG:COG3338	biolink:close_match	OrthoDB:10014729at2	orthology-name:carbonic anhydrase
COG:COG3338	biolink:close_match	OrthoDB:1080232at2	orthology-name:carbonic anhydrase
COG:COG3345	biolink:close_match	OrthoDB:1011343at2759	orthology-name:alpha galactosidase
COG:COG3345	biolink:close_match	OrthoDB:112275at2759	orthology-name:alpha galactosidase
COG:COG3426	biolink:close_match	OrthoDB:1112025at2	orthology-name:butyrate kinase
COG:COG3426	biolink:close_match	OrthoDB:1112426at2	orthology-name:butyrate kinase
COG:COG3448	biolink:close_match	OMA:F0002978	orthology-name:cbs domain containing membrane protein
COG:COG3469	biolink:close_match	OrthoDB:1019856at2759	orthology-name:chitinase
COG:COG3469	biolink:close_match	OrthoDB:1040731at2759	orthology-name:chitinase
COG:COG3661	biolink:close_match	OrthoDB:1039892at2	orthology-name:alpha glucuronidase
COG:COG3669	biolink:close_match	OrthoDB:1095333at2	orthology-name:alpha l fucosidase
COG:COG3669	biolink:close_match	OrthoDB:1110905at2	orthology-name:alpha l fucosidase
COG:COG3685	biolink:close_match	OMA:F0003092	orthology-name:ferritin like metal binding protein ycie
COG:COG3741	biolink:close_match	OrthoDB:10003146at2	orthology-name:n formylglutamate amidohydrolase
COG:COG3855	biolink:close_match	OrthoDB:113521at2759	orthology-name:fructose 1 6 bisphosphatase
COG:COG3866	biolink:close_match	OrthoDB:104836at2759	orthology-name:pectate lyase
COG:COG3866	biolink:close_match	OrthoDB:105005at2759	orthology-name:pectate lyase
COG:COG3866	biolink:close_match	OrthoDB:111445at2759	orthology-name:pectate lyase
COG:COG3917	biolink:close_match	OrthoDB:1017117at2759	orthology-name:2 hydroxychromene 2 carboxylate isomerase
COG:COG3959	biolink:close_match	OMA:F0003826	orthology-name:transketolase n terminal subunit
COG:COG4062	biolink:close_match	OrthoDB:114034at2157	orthology-name:tetrahydromethanopterin s methyltransferase subunit b
COG:COG4117	biolink:close_match	OrthoDB:1117555at2	orthology-name:thiosulfate reductase cytochrome b subunit
COG:COG4126	biolink:close_match	OrthoDB:10008443at2	orthology-name:asp glu hydantoin racemase
COG:COG4126	biolink:close_match	OrthoDB:10009658at2	orthology-name:asp glu hydantoin racemase
COG:COG4126	biolink:close_match	OrthoDB:10016169at2	orthology-name:asp glu hydantoin racemase
COG:COG4193	biolink:close_match	OrthoDB:1004260at2759	orthology-name:beta n acetylglucosaminidase
COG:COG4256	biolink:close_match	OrthoDB:10016833at2	orthology-name:hemin uptake protein hemp
COG:COG4421	biolink:close_match	OrthoDB:10003035at2	orthology-name:capsular polysaccharide biosynthesis protein
COG:COG4421	biolink:close_match	OrthoDB:10019837at2	orthology-name:capsular polysaccharide biosynthesis protein
COG:COG4477	biolink:close_match	OrthoDB:10001451at2	orthology-name:septation ring formation regulator ezra
COG:COG4502	biolink:close_match	OrthoDB:10493at10239	orthology-name:5 3 deoxyribonucleotidase
COG:COG4502	biolink:close_match	OrthoDB:10581at10239	orthology-name:5 3 deoxyribonucleotidase
COG:COG4502	biolink:close_match	OrthoDB:11225at10239	orthology-name:5 3 deoxyribonucleotidase
COG:COG4564	biolink:close_match	OrthoDB:1121554at2	orthology-name:signal transduction histidine kinase
COG:COG4605	biolink:close_match	OMA:F0002016	orthology-name:abc type enterochelin transport system permease component
COG:COG4606	biolink:close_match	OMA:F0002016	orthology-name:abc type enterochelin transport system permease component
COG:COG4672	biolink:close_match	OrthoDB:1047929at2	orthology-name:phage tail protein
COG:COG4672	biolink:close_match	OrthoDB:1143915at2	orthology-name:phage tail protein
COG:COG4675	biolink:close_match	OrthoDB:10330at10239	orthology-name:phage tail collar domain
COG:COG4675	biolink:close_match	OrthoDB:1054155at2	orthology-name:phage tail collar domain
COG:COG4675	biolink:close_match	OrthoDB:1093630at2	orthology-name:phage tail collar domain
COG:COG4675	biolink:close_match	OrthoDB:1121709at2	orthology-name:phage tail collar domain
COG:COG4689	biolink:close_match	OrthoDB:104634at2157	orthology-name:acetoacetate decarboxylase
COG:COG4718	biolink:close_match	OrthoDB:1047929at2	orthology-name:phage tail protein
COG:COG4718	biolink:close_match	OrthoDB:1143915at2	orthology-name:phage tail protein
COG:COG4747	biolink:close_match	OMA:F0002236	orthology-name:act domain containing protein
COG:COG4747	biolink:close_match	OMA:F0002406	orthology-name:act domain containing protein
COG:COG4747	biolink:close_match	OMA:F0002448	orthology-name:act domain containing protein
