subject	predicate	object	relation_source
CDD:cd00082	biolink:close_match	InterPro:IPR003661	interpro:cdd
CDD:cd00085	biolink:close_match	InterPro:IPR003615	interpro:cdd
CDD:cd00086	biolink:close_match	InterPro:IPR001356	interpro:cdd
CDD:cd00087	biolink:close_match	InterPro:IPR002181	interpro:cdd
CDD:cd00088	biolink:close_match	InterPro:IPR008207	interpro:cdd
CDD:cd00090	biolink:close_match	InterPro:IPR011991	interpro:cdd
CDD:cd00093	biolink:close_match	InterPro:IPR001387	interpro:cdd
CDD:cd00094	biolink:close_match	InterPro:IPR000585	interpro:cdd
CDD:cd00103	biolink:close_match	InterPro:IPR001346	interpro:cdd
CDD:cd00107	biolink:close_match	InterPro:IPR003614	interpro:cdd
CDD:cd00108	biolink:close_match	InterPro:IPR000001	interpro:cdd
CDD:cd00110	biolink:close_match	InterPro:IPR001791	interpro:cdd
CDD:cd00111	biolink:close_match	InterPro:IPR000519	interpro:cdd
CDD:cd00112	biolink:close_match	InterPro:IPR002172	interpro:cdd
CDD:cd00114	biolink:close_match	InterPro:IPR013839	interpro:cdd
CDD:cd00118	biolink:close_match	InterPro:IPR018392	interpro:cdd
CDD:cd00121	biolink:close_match	InterPro:IPR002083	interpro:cdd
CDD:cd00125	biolink:close_match	InterPro:IPR016090	interpro:cdd
CDD:cd00130	biolink:close_match	InterPro:IPR000014	interpro:cdd
CDD:cd00131	biolink:close_match	InterPro:IPR001523	interpro:cdd
CDD:cd00135	biolink:close_match	InterPro:IPR000072	interpro:cdd
CDD:cd00141	biolink:close_match	InterPro:IPR002054	interpro:cdd
CDD:cd00143	biolink:close_match	InterPro:IPR001932	interpro:cdd
CDD:cd00152	biolink:close_match	InterPro:IPR001759	interpro:cdd
CDD:cd00155	biolink:close_match	InterPro:IPR001895	interpro:cdd
CDD:cd00160	biolink:close_match	InterPro:IPR000219	interpro:cdd
CDD:cd00167	biolink:close_match	InterPro:IPR001005	interpro:cdd
CDD:cd00170	biolink:close_match	InterPro:IPR001251	interpro:cdd
CDD:cd00171	biolink:close_match	InterPro:IPR000904	interpro:cdd
CDD:cd00176	biolink:close_match	InterPro:IPR018159	interpro:cdd
CDD:cd00179	biolink:close_match	InterPro:IPR006011	interpro:cdd
CDD:cd00184	biolink:close_match	InterPro:IPR006052	interpro:cdd
CDD:cd00186	biolink:close_match	InterPro:IPR013497	interpro:cdd
CDD:cd00187	biolink:close_match	InterPro:IPR002205	interpro:cdd
CDD:cd00190	biolink:close_match	InterPro:IPR001254	interpro:cdd
CDD:cd00191	biolink:close_match	InterPro:IPR000716	interpro:cdd
CDD:cd00201	biolink:close_match	InterPro:IPR001202	interpro:cdd
CDD:cd00202	biolink:close_match	InterPro:IPR000679	interpro:cdd
CDD:cd00205	biolink:close_match	InterPro:IPR033703	interpro:cdd
CDD:cd00207	biolink:close_match	InterPro:IPR001041	interpro:cdd
CDD:cd00209	biolink:close_match	InterPro:IPR001796	interpro:cdd
CDD:cd00211	biolink:close_match	InterPro:IPR002178	interpro:cdd
CDD:cd00212	biolink:close_match	InterPro:IPR018113	interpro:cdd
CDD:cd00213	biolink:close_match	InterPro:IPR034325	interpro:cdd
CDD:cd00214	biolink:close_match	InterPro:IPR033883	interpro:cdd
CDD:cd00219	biolink:close_match	InterPro:IPR014773	interpro:cdd
CDD:cd00222	biolink:close_match	InterPro:IPR008454	interpro:cdd
CDD:cd00223	biolink:close_match	InterPro:IPR034136	interpro:cdd
CDD:cd00231	biolink:close_match	InterPro:IPR007449	interpro:cdd
CDD:cd00238	biolink:close_match	InterPro:IPR011679	interpro:cdd
CDD:cd00239	biolink:close_match	InterPro:IPR005310	interpro:cdd
CDD:cd00247	biolink:close_match	InterPro:IPR010515	interpro:cdd
CDD:cd00249	biolink:close_match	InterPro:IPR034116	interpro:cdd
CDD:cd00251	biolink:close_match	InterPro:IPR010596	interpro:cdd
CDD:cd00255	biolink:close_match	InterPro:IPR006605	interpro:cdd
CDD:cd00265	biolink:close_match	InterPro:IPR033896	interpro:cdd
CDD:cd00266	biolink:close_match	InterPro:IPR033897	interpro:cdd
CDD:cd00268	biolink:close_match	InterPro:IPR044742	interpro:cdd
CDD:cd00273	biolink:close_match	InterPro:IPR033899	interpro:cdd
CDD:cd00274	biolink:close_match	InterPro:IPR034127	interpro:cdd
CDD:cd00284	biolink:close_match	InterPro:IPR048259	interpro:cdd
CDD:cd00290	biolink:close_match	InterPro:IPR048260	interpro:cdd
CDD:cd00292	biolink:close_match	InterPro:IPR014038	interpro:cdd
CDD:cd00305	biolink:close_match	InterPro:IPR001424	interpro:cdd
CDD:cd00331	biolink:close_match	InterPro:IPR013798	interpro:cdd
CDD:cd00342	biolink:close_match	InterPro:IPR033900	interpro:cdd
CDD:cd00351	biolink:close_match	InterPro:IPR023451	interpro:cdd
CDD:cd00367	biolink:close_match	InterPro:IPR000032	interpro:cdd
CDD:cd00371	biolink:close_match	InterPro:IPR006121	interpro:cdd
CDD:cd00377	biolink:close_match	InterPro:IPR039556	interpro:cdd
CDD:cd00381	biolink:close_match	InterPro:IPR001093	interpro:cdd
CDD:cd00383	biolink:close_match	InterPro:IPR001867	interpro:cdd
CDD:cd00405	biolink:close_match	InterPro:IPR001240	interpro:cdd
CDD:cd00419	biolink:close_match	InterPro:IPR033644	interpro:cdd
CDD:cd00435	biolink:close_match	InterPro:IPR000582	interpro:cdd
CDD:cd00472	biolink:close_match	InterPro:IPR000988	interpro:cdd
CDD:cd00483	biolink:close_match	InterPro:IPR000550	interpro:cdd
CDD:cd00495	biolink:close_match	InterPro:IPR029751	interpro:cdd
CDD:cd00534	biolink:close_match	InterPro:IPR006157	interpro:cdd
CDD:cd00537	biolink:close_match	InterPro:IPR003171	interpro:cdd
CDD:cd00554	biolink:close_match	InterPro:IPR003526	interpro:cdd
CDD:cd00559	biolink:close_match	InterPro:IPR003712	interpro:cdd
CDD:cd00564	biolink:close_match	InterPro:IPR022998	interpro:cdd
CDD:cd00583	biolink:close_match	InterPro:IPR011337	interpro:cdd
CDD:cd00593	biolink:close_match	InterPro:IPR000999	interpro:cdd
CDD:cd00615	biolink:close_match	InterPro:IPR000310	interpro:cdd
CDD:cd00620	biolink:close_match	InterPro:IPR048019	interpro:cdd
CDD:cd00659	biolink:close_match	InterPro:IPR013500	interpro:cdd
CDD:cd00671	biolink:close_match	InterPro:IPR035684	interpro:cdd
CDD:cd00672	biolink:close_match	InterPro:IPR032678	interpro:cdd
CDD:cd00683	biolink:close_match	InterPro:IPR033904	interpro:cdd
CDD:cd00693	biolink:close_match	InterPro:IPR033905	interpro:cdd
CDD:cd00707	biolink:close_match	InterPro:IPR033906	interpro:cdd
CDD:cd00710	biolink:close_match	InterPro:IPR047223	interpro:cdd
CDD:cd00712	biolink:close_match	InterPro:IPR033738	interpro:cdd
CDD:cd00714	biolink:close_match	InterPro:IPR047084	interpro:cdd
CDD:cd00715	biolink:close_match	InterPro:IPR035584	interpro:cdd
CDD:cd00730	biolink:close_match	InterPro:IPR024935	interpro:cdd
CDD:cd00737	biolink:close_match	InterPro:IPR033907	interpro:cdd
CDD:cd00739	biolink:close_match	InterPro:IPR006390	interpro:cdd
CDD:cd00769	biolink:close_match	InterPro:IPR041616	interpro:cdd
CDD:cd00770	biolink:close_match	InterPro:IPR033729	interpro:cdd
CDD:cd00771	biolink:close_match	InterPro:IPR033728	interpro:cdd
CDD:cd00773	biolink:close_match	InterPro:IPR041715	interpro:cdd
CDD:cd00774	biolink:close_match	InterPro:IPR033731	interpro:cdd
CDD:cd00775	biolink:close_match	InterPro:IPR018149	interpro:cdd
CDD:cd00777	biolink:close_match	InterPro:IPR047090	interpro:cdd
CDD:cd00778	biolink:close_match	InterPro:IPR033721	interpro:cdd
CDD:cd00779	biolink:close_match	InterPro:IPR033730	interpro:cdd
CDD:cd00780	biolink:close_match	InterPro:IPR018222	interpro:cdd
CDD:cd00788	biolink:close_match	InterPro:IPR047087	interpro:cdd
CDD:cd00808	biolink:close_match	InterPro:IPR033910	interpro:cdd
CDD:cd00814	biolink:close_match	InterPro:IPR033911	interpro:cdd
CDD:cd00823	biolink:close_match	InterPro:IPR015320	interpro:cdd
CDD:cd00828	biolink:close_match	InterPro:IPR047224	interpro:cdd
CDD:cd00839	biolink:close_match	InterPro:IPR041792	interpro:cdd
CDD:cd00840	biolink:close_match	InterPro:IPR041796	interpro:cdd
CDD:cd00841	biolink:close_match	InterPro:IPR041802	interpro:cdd
CDD:cd00842	biolink:close_match	InterPro:IPR041805	interpro:cdd
CDD:cd00844	biolink:close_match	InterPro:IPR041816	interpro:cdd
CDD:cd00851	biolink:close_match	InterPro:IPR033913	interpro:cdd
CDD:cd00852	biolink:close_match	InterPro:IPR034165	interpro:cdd
CDD:cd00853	biolink:close_match	InterPro:IPR034169	interpro:cdd
CDD:cd00859	biolink:close_match	InterPro:IPR033656	interpro:cdd
CDD:cd00860	biolink:close_match	InterPro:IPR047246	interpro:cdd
CDD:cd00861	biolink:close_match	InterPro:IPR044140	interpro:cdd
CDD:cd00885	biolink:close_match	InterPro:IPR001453	interpro:cdd
CDD:cd00886	biolink:close_match	InterPro:IPR001453	interpro:cdd
CDD:cd00891	biolink:close_match	InterPro:IPR035448	interpro:cdd
CDD:cd00896	biolink:close_match	InterPro:IPR057756	interpro:cdd
CDD:cd00916	biolink:close_match	InterPro:IPR033916	interpro:cdd
CDD:cd00917	biolink:close_match	InterPro:IPR033917	interpro:cdd
CDD:cd00974	biolink:close_match	InterPro:IPR004462	interpro:cdd
CDD:cd00980	biolink:close_match	InterPro:IPR017550	interpro:cdd
CDD:cd00982	biolink:close_match	InterPro:IPR002489	interpro:cdd
CDD:cd00984	biolink:close_match	InterPro:IPR007694	interpro:cdd
CDD:cd00990	biolink:close_match	InterPro:IPR039382	interpro:cdd
CDD:cd00994	biolink:close_match	InterPro:IPR044132	interpro:cdd
CDD:cd00999	biolink:close_match	InterPro:IPR037297	interpro:cdd
CDD:cd01017	biolink:close_match	InterPro:IPR061511	interpro:cdd
CDD:cd01025	biolink:close_match	InterPro:IPR034137	interpro:cdd
CDD:cd01026	biolink:close_match	InterPro:IPR034139	interpro:cdd
CDD:cd01027	biolink:close_match	InterPro:IPR034141	interpro:cdd
CDD:cd01029	biolink:close_match	InterPro:IPR034154	interpro:cdd
CDD:cd01038	biolink:close_match	InterPro:IPR047216	interpro:cdd
CDD:cd01040	biolink:close_match	InterPro:IPR044399	interpro:cdd
CDD:cd01041	biolink:close_match	InterPro:IPR003251	interpro:cdd
CDD:cd01044	biolink:close_match	InterPro:IPR039376	interpro:cdd
CDD:cd01046	biolink:close_match	InterPro:IPR045236	interpro:cdd
CDD:cd01048	biolink:close_match	InterPro:IPR019243	interpro:cdd
CDD:cd01051	biolink:close_match	InterPro:IPR039377	interpro:cdd
CDD:cd01052	biolink:close_match	InterPro:IPR033921	interpro:cdd
CDD:cd01068	biolink:close_match	InterPro:IPR039379	interpro:cdd
CDD:cd01069	biolink:close_match	InterPro:IPR037298	interpro:cdd
CDD:cd01076	biolink:close_match	InterPro:IPR033922	interpro:cdd
CDD:cd01078	biolink:close_match	InterPro:IPR035015	interpro:cdd
CDD:cd01079	biolink:close_match	InterPro:IPR035812	interpro:cdd
CDD:cd01080	biolink:close_match	InterPro:IPR020631	interpro:cdd
CDD:cd01085	biolink:close_match	InterPro:IPR033740	interpro:cdd
CDD:cd01090	biolink:close_match	InterPro:IPR039394	interpro:cdd
CDD:cd01091	biolink:close_match	InterPro:IPR033825	interpro:cdd
CDD:cd01093	biolink:close_match	InterPro:IPR033923	interpro:cdd
CDD:cd01100	biolink:close_match	InterPro:IPR000177	interpro:cdd
CDD:cd01119	biolink:close_match	InterPro:IPR034133	interpro:cdd
CDD:cd01128	biolink:close_match	InterPro:IPR041703	interpro:cdd
CDD:cd01132	biolink:close_match	InterPro:IPR033732	interpro:cdd
CDD:cd01140	biolink:close_match	InterPro:IPR033870	interpro:cdd
CDD:cd01169	biolink:close_match	InterPro:IPR004399	interpro:cdd
CDD:cd01171	biolink:close_match	InterPro:IPR000631	interpro:cdd
CDD:cd01172	biolink:close_match	InterPro:IPR011913	interpro:cdd
CDD:cd01175	biolink:close_match	InterPro:IPR038006	interpro:cdd
CDD:cd01176	biolink:close_match	InterPro:IPR038007	interpro:cdd
CDD:cd01177	biolink:close_match	InterPro:IPR033926	interpro:cdd
CDD:cd01186	biolink:close_match	InterPro:IPR042721	interpro:cdd
CDD:cd01201	biolink:close_match	InterPro:IPR023362	interpro:cdd
CDD:cd01202	biolink:close_match	InterPro:IPR038742	interpro:cdd
CDD:cd01203	biolink:close_match	InterPro:IPR037751	interpro:cdd
CDD:cd01204	biolink:close_match	InterPro:IPR002404	interpro:cdd
CDD:cd01205	biolink:close_match	InterPro:IPR033927	interpro:cdd
CDD:cd01206	biolink:close_match	InterPro:IPR044100	interpro:cdd
CDD:cd01209	biolink:close_match	InterPro:IPR006019	interpro:cdd
CDD:cd01210	biolink:close_match	InterPro:IPR033928	interpro:cdd
CDD:cd01213	biolink:close_match	InterPro:IPR033929	interpro:cdd
CDD:cd01214	biolink:close_match	InterPro:IPR033930	interpro:cdd
CDD:cd01215	biolink:close_match	InterPro:IPR048561	interpro:cdd
CDD:cd01218	biolink:close_match	InterPro:IPR037871	interpro:cdd
CDD:cd01219	biolink:close_match	InterPro:IPR035939	interpro:cdd
CDD:cd01221	biolink:close_match	InterPro:IPR047270	interpro:cdd
CDD:cd01223	biolink:close_match	InterPro:IPR037832	interpro:cdd
CDD:cd01225	biolink:close_match	InterPro:IPR046376	interpro:cdd
CDD:cd01227	biolink:close_match	InterPro:IPR035534	interpro:cdd
CDD:cd01233	biolink:close_match	InterPro:IPR049780	interpro:cdd
CDD:cd01237	biolink:close_match	InterPro:IPR037837	interpro:cdd
CDD:cd01241	biolink:close_match	InterPro:IPR039026	interpro:cdd
CDD:cd01249	biolink:close_match	InterPro:IPR047225	interpro:cdd
CDD:cd01251	biolink:close_match	InterPro:IPR037851	interpro:cdd
CDD:cd01258	biolink:close_match	InterPro:IPR041428	interpro:cdd
CDD:cd01259	biolink:close_match	InterPro:IPR039665	interpro:cdd
CDD:cd01262	biolink:close_match	InterPro:IPR033931	interpro:cdd
CDD:cd01263	biolink:close_match	InterPro:IPR037840	interpro:cdd
CDD:cd01286	biolink:close_match	InterPro:IPR035105	interpro:cdd
CDD:cd01299	biolink:close_match	InterPro:IPR057744	interpro:cdd
CDD:cd01328	biolink:close_match	InterPro:IPR037641	interpro:cdd
CDD:cd01344	biolink:close_match	InterPro:IPR043990	interpro:cdd
CDD:cd01355	biolink:close_match	InterPro:IPR007506	interpro:cdd
CDD:cd01356	biolink:close_match	InterPro:IPR002840	interpro:cdd
CDD:cd01364	biolink:close_match	InterPro:IPR047241	interpro:cdd
CDD:cd01378	biolink:close_match	InterPro:IPR036072	interpro:cdd
CDD:cd01379	biolink:close_match	InterPro:IPR036083	interpro:cdd
CDD:cd01380	biolink:close_match	InterPro:IPR036103	interpro:cdd
CDD:cd01381	biolink:close_match	InterPro:IPR036106	interpro:cdd
CDD:cd01382	biolink:close_match	InterPro:IPR036114	interpro:cdd
CDD:cd01383	biolink:close_match	InterPro:IPR036022	interpro:cdd
CDD:cd01384	biolink:close_match	InterPro:IPR036018	interpro:cdd
CDD:cd01385	biolink:close_match	InterPro:IPR036023	interpro:cdd
CDD:cd01386	biolink:close_match	InterPro:IPR036064	interpro:cdd
CDD:cd01387	biolink:close_match	InterPro:IPR036057	interpro:cdd
CDD:cd01392	biolink:close_match	InterPro:IPR000843	interpro:cdd
CDD:cd01395	biolink:close_match	InterPro:IPR047232	interpro:cdd
CDD:cd01400	biolink:close_match	InterPro:IPR005900	interpro:cdd
CDD:cd01417	biolink:close_match	InterPro:IPR033935	interpro:cdd
CDD:cd01418	biolink:close_match	InterPro:IPR033936	interpro:cdd
CDD:cd01424	biolink:close_match	InterPro:IPR033937	interpro:cdd
CDD:cd01433	biolink:close_match	InterPro:IPR016180	interpro:cdd
CDD:cd01434	biolink:close_match	InterPro:IPR047872	interpro:cdd
CDD:cd01435	biolink:close_match	InterPro:IPR015699	interpro:cdd
CDD:cd01436	biolink:close_match	InterPro:IPR015099	interpro:cdd
CDD:cd01451	biolink:close_match	InterPro:IPR041702	interpro:cdd
CDD:cd01453	biolink:close_match	InterPro:IPR007198	interpro:cdd
CDD:cd01459	biolink:close_match	InterPro:IPR010734	interpro:cdd
CDD:cd01467	biolink:close_match	InterPro:IPR033881	interpro:cdd
CDD:cd01479	biolink:close_match	InterPro:IPR041742	interpro:cdd
CDD:cd01481	biolink:close_match	InterPro:IPR041900	interpro:cdd
CDD:cd01488	biolink:close_match	InterPro:IPR030468	interpro:cdd
CDD:cd01539	biolink:close_match	InterPro:IPR044085	interpro:cdd
CDD:cd01541	biolink:close_match	InterPro:IPR033532	interpro:cdd
CDD:cd01576	biolink:close_match	InterPro:IPR015929	interpro:cdd
CDD:cd01577	biolink:close_match	InterPro:IPR033940	interpro:cdd
CDD:cd01580	biolink:close_match	InterPro:IPR044137	interpro:cdd
CDD:cd01583	biolink:close_match	InterPro:IPR033941	interpro:cdd
CDD:cd01657	biolink:close_match	InterPro:IPR035808	interpro:cdd
CDD:cd01663	biolink:close_match	InterPro:IPR033944	interpro:cdd
CDD:cd01665	biolink:close_match	InterPro:IPR033945	interpro:cdd
CDD:cd01668	biolink:close_match	InterPro:IPR033655	interpro:cdd
CDD:cd01673	biolink:close_match	InterPro:IPR031314	interpro:cdd
CDD:cd01674	biolink:close_match	InterPro:IPR039386	interpro:cdd
CDD:cd01712	biolink:close_match	InterPro:IPR020536	interpro:cdd
CDD:cd01713	biolink:close_match	InterPro:IPR056369	interpro:cdd
CDD:cd01714	biolink:close_match	InterPro:IPR033948	interpro:cdd
CDD:cd01715	biolink:close_match	InterPro:IPR033947	interpro:cdd
CDD:cd01723	biolink:close_match	InterPro:IPR034101	interpro:cdd
CDD:cd01724	biolink:close_match	InterPro:IPR034102	interpro:cdd
CDD:cd01727	biolink:close_match	InterPro:IPR034103	interpro:cdd
CDD:cd01728	biolink:close_match	InterPro:IPR034104	interpro:cdd
CDD:cd01730	biolink:close_match	InterPro:IPR034105	interpro:cdd
CDD:cd01732	biolink:close_match	InterPro:IPR033871	interpro:cdd
CDD:cd01734	biolink:close_match	InterPro:IPR028998	interpro:cdd
CDD:cd01736	biolink:close_match	InterPro:IPR025609	interpro:cdd
CDD:cd01737	biolink:close_match	InterPro:IPR034107	interpro:cdd
CDD:cd01739	biolink:close_match	InterPro:IPR034109	interpro:cdd
CDD:cd01742	biolink:close_match	InterPro:IPR004739	interpro:cdd
CDD:cd01743	biolink:close_match	InterPro:IPR006221	interpro:cdd
CDD:cd01744	biolink:close_match	InterPro:IPR035686	interpro:cdd
CDD:cd01746	biolink:close_match	InterPro:IPR033828	interpro:cdd
CDD:cd01750	biolink:close_match	InterPro:IPR033949	interpro:cdd
CDD:cd01751	biolink:close_match	InterPro:IPR042057	interpro:cdd
CDD:cd01752	biolink:close_match	InterPro:IPR042060	interpro:cdd
CDD:cd01753	biolink:close_match	InterPro:IPR042062	interpro:cdd
CDD:cd01757	biolink:close_match	InterPro:IPR047277	interpro:cdd
CDD:cd01771	biolink:close_match	InterPro:IPR033043	interpro:cdd
CDD:cd01777	biolink:close_match	InterPro:IPR037835	interpro:cdd
CDD:cd01780	biolink:close_match	InterPro:IPR028398	interpro:cdd
CDD:cd01781	biolink:close_match	InterPro:IPR061274	interpro:cdd
CDD:cd01782	biolink:close_match	InterPro:IPR061275	interpro:cdd
CDD:cd01789	biolink:close_match	InterPro:IPR045172	interpro:cdd
CDD:cd01793	biolink:close_match	InterPro:IPR039415	interpro:cdd
CDD:cd01795	biolink:close_match	InterPro:IPR044743	interpro:cdd
CDD:cd01796	biolink:close_match	InterPro:IPR033882	interpro:cdd
CDD:cd01800	biolink:close_match	InterPro:IPR035563	interpro:cdd
CDD:cd01806	biolink:close_match	InterPro:IPR038738	interpro:cdd
CDD:cd01807	biolink:close_match	InterPro:IPR044724	interpro:cdd
CDD:cd01815	biolink:close_match	InterPro:IPR047877	interpro:cdd
CDD:cd01824	biolink:close_match	InterPro:IPR035547	interpro:cdd
CDD:cd01831	biolink:close_match	InterPro:IPR037461	interpro:cdd
CDD:cd01842	biolink:close_match	InterPro:IPR059235	interpro:cdd
CDD:cd01858	biolink:close_match	InterPro:IPR024929	interpro:cdd
CDD:cd01876	biolink:close_match	InterPro:IPR030393	interpro:cdd
CDD:cd01878	biolink:close_match	InterPro:IPR030394	interpro:cdd
CDD:cd01879	biolink:close_match	InterPro:IPR030389	interpro:cdd
CDD:cd01882	biolink:close_match	InterPro:IPR037875	interpro:cdd
CDD:cd01884	biolink:close_match	InterPro:IPR041709	interpro:cdd
CDD:cd01888	biolink:close_match	InterPro:IPR044128	interpro:cdd
CDD:cd01891	biolink:close_match	InterPro:IPR047041	interpro:cdd
CDD:cd01898	biolink:close_match	InterPro:IPR031167	interpro:cdd
CDD:cd01900	biolink:close_match	InterPro:IPR041706	interpro:cdd
CDD:cd01918	biolink:close_match	InterPro:IPR011104	interpro:cdd
CDD:cd01921	biolink:close_match	InterPro:IPR035538	interpro:cdd
CDD:cd01948	biolink:close_match	InterPro:IPR001633	interpro:cdd
CDD:cd01949	biolink:close_match	InterPro:IPR000160	interpro:cdd
CDD:cd01951	biolink:close_match	InterPro:IPR056573	interpro:cdd
CDD:cd01958	biolink:close_match	InterPro:IPR027923	interpro:cdd
CDD:cd01959	biolink:close_match	InterPro:IPR033872	interpro:cdd
CDD:cd01991	biolink:close_match	InterPro:IPR001962	interpro:cdd
CDD:cd01992	biolink:close_match	InterPro:IPR012795	interpro:cdd
CDD:cd01994	biolink:close_match	InterPro:IPR002761	interpro:cdd
CDD:cd01997	biolink:close_match	InterPro:IPR001674	interpro:cdd
CDD:cd02005	biolink:close_match	InterPro:IPR047214	interpro:cdd
CDD:cd02006	biolink:close_match	InterPro:IPR047034	interpro:cdd
CDD:cd02012	biolink:close_match	InterPro:IPR005474	interpro:cdd
CDD:cd02014	biolink:close_match	InterPro:IPR047212	interpro:cdd
CDD:cd02015	biolink:close_match	InterPro:IPR039368	interpro:cdd
CDD:cd02017	biolink:close_match	InterPro:IPR035807	interpro:cdd
CDD:cd02020	biolink:close_match	InterPro:IPR011994	interpro:cdd
CDD:cd02038	biolink:close_match	InterPro:IPR033875	interpro:cdd
CDD:cd02045	biolink:close_match	InterPro:IPR033829	interpro:cdd
CDD:cd02046	biolink:close_match	InterPro:IPR033830	interpro:cdd
CDD:cd02047	biolink:close_match	InterPro:IPR033831	interpro:cdd
CDD:cd02052	biolink:close_match	InterPro:IPR033832	interpro:cdd
CDD:cd02053	biolink:close_match	InterPro:IPR033833	interpro:cdd
CDD:cd02054	biolink:close_match	InterPro:IPR033834	interpro:cdd
CDD:cd02055	biolink:close_match	InterPro:IPR033835	interpro:cdd
CDD:cd02057	biolink:close_match	InterPro:IPR033836	interpro:cdd
CDD:cd02064	biolink:close_match	InterPro:IPR015864	interpro:cdd
CDD:cd02069	biolink:close_match	InterPro:IPR033706	interpro:cdd
CDD:cd02123	biolink:close_match	InterPro:IPR044744	interpro:cdd
CDD:cd02126	biolink:close_match	InterPro:IPR037322	interpro:cdd
CDD:cd02127	biolink:close_match	InterPro:IPR037323	interpro:cdd
CDD:cd02128	biolink:close_match	InterPro:IPR037324	interpro:cdd
CDD:cd02149	biolink:close_match	InterPro:IPR033878	interpro:cdd
CDD:cd02167	biolink:close_match	InterPro:IPR041749	interpro:cdd
CDD:cd02168	biolink:close_match	InterPro:IPR041750	interpro:cdd
CDD:cd02174	biolink:close_match	InterPro:IPR041723	interpro:cdd
CDD:cd02179	biolink:close_match	InterPro:IPR035806	interpro:cdd
CDD:cd02199	biolink:close_match	InterPro:IPR013813	interpro:cdd
CDD:cd02211	biolink:close_match	InterPro:IPR044704	interpro:cdd
CDD:cd02212	biolink:close_match	InterPro:IPR044697	interpro:cdd
CDD:cd02233	biolink:close_match	InterPro:IPR047263	interpro:cdd
CDD:cd02248	biolink:close_match	InterPro:IPR039417	interpro:cdd
CDD:cd02255	biolink:close_match	InterPro:IPR033837	interpro:cdd
CDD:cd02335	biolink:close_match	InterPro:IPR041983	interpro:cdd
CDD:cd02336	biolink:close_match	InterPro:IPR041984	interpro:cdd
CDD:cd02339	biolink:close_match	InterPro:IPR042056	interpro:cdd
CDD:cd02341	biolink:close_match	InterPro:IPR041981	interpro:cdd
CDD:cd02343	biolink:close_match	InterPro:IPR041986	interpro:cdd
CDD:cd02344	biolink:close_match	InterPro:IPR041987	interpro:cdd
CDD:cd02414	biolink:close_match	InterPro:IPR038008	interpro:cdd
CDD:cd02417	biolink:close_match	InterPro:IPR039395	interpro:cdd
CDD:cd02419	biolink:close_match	InterPro:IPR033838	interpro:cdd
CDD:cd02425	biolink:close_match	InterPro:IPR033839	interpro:cdd
CDD:cd02426	biolink:close_match	InterPro:IPR042064	interpro:cdd
CDD:cd02509	biolink:close_match	InterPro:IPR049577	interpro:cdd
CDD:cd02510	biolink:close_match	InterPro:IPR045885	interpro:cdd
CDD:cd02549	biolink:close_match	InterPro:IPR039563	interpro:cdd
CDD:cd02583	biolink:close_match	InterPro:IPR035697	interpro:cdd
CDD:cd02601	biolink:close_match	InterPro:IPR042577	interpro:cdd
CDD:cd02621	biolink:close_match	InterPro:IPR039412	interpro:cdd
